dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window
SPY,Naive,2020-01-10,296.8909606933594,2020-02-10,20,305.0673522949219,296.8909606933594,8.1763916015625,0.0,1.0,0.0,False,0.7326341410354988,11.160265599970618,3.899994771927595e-05,6787,expanding
SPY,Naive,2020-01-13,298.9327697753906,2020-01-14,1,298.4770202636719,298.9327697753906,-0.45574951171875,0.0,-1.0,0.0,False,0.7328270355310044,0.6219059745639913,1.3999990187585354e-05,6788,expanding
SPY,Naive,2020-01-13,298.9327697753906,2020-01-21,5,301.9862976074219,298.9327697753906,3.05352783203125,0.0,1.0,0.0,False,0.7328270355310044,4.166778358304797,1.3999990187585354e-05,6788,expanding
SPY,Naive,2020-01-13,298.9327697753906,2020-02-11,20,305.595947265625,298.9327697753906,6.663177490234375,0.0,1.0,0.0,False,0.7328270355310044,9.092428591156242,1.3999990187585354e-05,6788,expanding
SPY,Naive,2020-01-14,298.4770202636719,2020-01-15,1,299.1515808105469,298.4770202636719,0.674560546875,0.0,1.0,0.0,False,0.7327862168032772,0.9205420781762489,1.379998866468668e-05,6789,expanding
SPY,Naive,2020-01-14,298.4770202636719,2020-01-22,5,302.0227966308594,298.4770202636719,3.5457763671875,0.0,1.0,0.0,False,0.7327862168032772,4.838759635321299,1.379998866468668e-05,6789,expanding
SPY,Naive,2020-01-14,298.4770202636719,2020-02-12,20,307.56494140625,298.4770202636719,9.087921142578125,0.0,1.0,0.0,False,0.7327862168032772,12.401872379946601,1.379998866468668e-05,6789,expanding
SPY,Naive,2020-01-15,299.1515808105469,2020-01-16,1,301.6399841308594,299.1515808105469,2.4884033203125,0.0,1.0,0.0,False,0.7327776403310532,3.3958505054661505,1.2599979527294636e-05,6790,expanding
SPY,Naive,2020-01-15,299.1515808105469,2020-01-23,5,302.3692626953125,299.1515808105469,3.217681884765625,0.0,1.0,0.0,False,0.7327776403310532,4.391075419975896,1.2599979527294636e-05,6790,expanding
SPY,Naive,2020-01-15,299.1515808105469,2020-02-13,20,307.2367553710937,299.1515808105469,8.085174560546818,0.0,1.0,0.0,False,0.7327776403310532,11.033598892147022,1.2599979527294636e-05,6790,expanding
SPY,Naive,2020-01-16,301.6399841308594,2020-01-17,1,302.578857421875,301.6399841308594,0.938873291015625,0.0,1.0,0.0,False,0.7330362008141138,1.28080071621689,1.2200092896819115e-05,6791,expanding
SPY,Naive,2020-01-16,301.6399841308594,2020-01-24,5,299.6802978515625,301.6399841308594,-1.959686279296875,0.0,-1.0,0.0,False,0.7330362008141138,2.6733826748534892,1.2200092896819115e-05,6791,expanding
SPY,Naive,2020-01-16,301.6399841308594,2020-02-14,20,307.7288818359375,301.6399841308594,6.088897705078125,0.0,1.0,0.0,False,0.7330362008141138,8.306407921349264,1.2200092896819115e-05,6791,expanding
SPY,Naive,2020-01-17,302.578857421875,2020-01-21,1,301.9862976074219,302.578857421875,-0.592559814453125,0.0,-1.0,0.0,False,0.7330665110909805,0.8083302203660244,1.2600095942616463e-05,6792,expanding
SPY,Naive,2020-01-17,302.578857421875,2020-01-27,5,294.8764953613281,302.578857421875,-7.702362060546875,0.0,-1.0,0.0,False,0.7330665110909805,10.507043963969783,1.2600095942616463e-05,6792,expanding
SPY,Naive,2020-01-17,302.578857421875,2020-02-18,20,306.9359436035156,302.578857421875,4.357086181640625,0.0,1.0,0.0,False,0.7330665110909805,5.943643742716095,1.2600095942616463e-05,6792,expanding
SPY,Naive,2020-01-21,301.9862976074219,2020-01-22,1,302.0227966308594,301.9862976074219,0.0364990234375,0.0,1.0,0.0,False,0.7330458240037252,0.04979091653254479,1.1999974958598614e-05,6793,expanding
SPY,Naive,2020-01-21,301.9862976074219,2020-01-28,5,297.9665832519531,301.9862976074219,-4.01971435546875,0.0,-1.0,0.0,False,0.7330458240037252,5.483578548355966,1.1999974958598614e-05,6793,expanding
SPY,Naive,2020-01-21,301.9862976074219,2020-02-19,20,308.4034729003906,301.9862976074219,6.41717529296875,0.0,1.0,0.0,False,0.7330458240037252,8.754125707884995,1.1999974958598614e-05,6793,expanding
SPY,Naive,2020-01-22,302.0227966308594,2020-01-23,1,302.3692626953125,302.0227966308594,0.346466064453125,0.0,1.0,0.0,False,0.7329432850959428,0.47270514854061646,1.179997343569994e-05,6794,expanding
SPY,Naive,2020-01-22,302.0227966308594,2020-01-29,5,297.7205505371094,302.0227966308594,-4.30224609375,0.0,-1.0,0.0,False,0.7329432850959428,5.869821282538707,1.179997343569994e-05,6794,expanding
SPY,Naive,2020-01-22,302.0227966308594,2020-02-20,20,307.136474609375,302.0227966308594,5.113677978515625,0.0,1.0,0.0,False,0.7329432850959428,6.97690814896577,1.179997343569994e-05,6794,expanding
SPY,Naive,2020-01-23,302.3692626953125,2020-01-24,1,299.6802978515625,302.3692626953125,-2.68896484375,0.0,-1.0,0.0,False,0.7328864000178381,3.669006333975568,1.179997343569994e-05,6795,expanding
SPY,Naive,2020-01-23,302.3692626953125,2020-01-30,5,298.6866760253906,302.3692626953125,-3.682586669921875,0.0,-1.0,0.0,False,0.7328864000178381,5.0247714650350215,1.179997343569994e-05,6795,expanding
SPY,Naive,2020-01-23,302.3692626953125,2020-02-21,20,303.9734802246094,302.3692626953125,1.604217529296875,0.0,1.0,0.0,False,0.7328864000178381,2.188903395202625,1.179997343569994e-05,6795,expanding
SPY,Naive,2020-01-24,299.6802978515625,2020-01-27,1,294.8764953613281,299.6802978515625,-4.803802490234375,0.0,-1.0,0.0,False,0.7331742702818164,6.552060928690115,1.1999974958598614e-05,6796,expanding
SPY,Naive,2020-01-24,299.6802978515625,2020-01-31,5,293.2630920410156,299.6802978515625,-6.417205810546875,0.0,-1.0,0.0,False,0.7331742702818164,8.752633678866335,1.1999974958598614e-05,6796,expanding
SPY,Naive,2020-01-24,299.6802978515625,2020-02-24,20,293.89208984375,299.6802978515625,-5.7882080078125,0.0,-1.0,0.0,False,0.7331742702818164,7.894723318083213,1.1999974958598614e-05,6796,expanding
SPY,Naive,2020-01-27,294.8764953613281,2020-01-28,1,297.9665832519531,294.8764953613281,3.090087890625,0.0,1.0,0.0,False,0.7337732444165945,4.211229987108421,1.1999974958598614e-05,6797,expanding
SPY,Naive,2020-01-27,294.8764953613281,2020-02-03,5,295.4416198730469,294.8764953613281,0.56512451171875,0.0,1.0,0.0,False,0.7337732444165945,0.7701623301461025,1.1999974958598614e-05,6797,expanding
SPY,Naive,2020-01-27,294.8764953613281,2020-02-25,20,284.98651123046875,294.8764953613281,-9.889984130859375,0.0,-1.0,0.0,False,0.7337732444165945,13.478256676860251,1.1999974958598614e-05,6797,expanding
SPY,Naive,2020-01-28,297.9665832519531,2020-01-29,1,297.7205505371094,297.9665832519531,-0.24603271484375,0.0,-1.0,0.0,False,0.7341199142188909,0.3351396823304142,1.1899974197149277e-05,6798,expanding
SPY,Naive,2020-01-28,297.9665832519531,2020-02-04,5,299.944580078125,297.9665832519531,1.977996826171875,0.0,1.0,0.0,False,0.7341199142188909,2.694378381325452,1.1899974197149277e-05,6798,expanding
SPY,Naive,2020-01-28,297.9665832519531,2020-02-26,20,283.9382629394531,297.9665832519531,-14.0283203125,0.0,-1.0,0.0,False,0.7341199142188909,19.109031155252392,1.1899974197149277e-05,6798,expanding
SPY,Naive,2020-01-29,297.7205505371094,2020-01-30,1,298.6866760253906,297.7205505371094,0.96612548828125,0.0,1.0,0.0,False,0.7340481155723221,1.316160981529095,1.1500087566673756e-05,6799,expanding
SPY,Naive,2020-01-29,297.7205505371094,2020-02-05,5,303.4083251953125,297.7205505371094,5.687774658203125,0.0,1.0,0.0,False,0.7340481155723221,7.748503861723676,1.1500087566673756e-05,6799,expanding
SPY,Naive,2020-01-29,297.7205505371094,2020-02-27,20,271.18609619140625,297.7205505371094,-26.534454345703125,0.0,-1.0,0.0,False,0.7340481155723221,36.14811315878764,1.1500087566673756e-05,6799,expanding
SPY,Naive,2020-01-30,298.6866760253906,2020-01-31,1,293.2630920410156,298.6866760253906,-5.423583984375,0.0,-1.0,0.0,False,0.734082249617433,7.388251094753349,1.1899974197149277e-05,6800,expanding
SPY,Naive,2020-01-30,298.6866760253906,2020-02-06,5,304.42926025390625,298.6866760253906,5.742584228515625,0.0,1.0,0.0,False,0.734082249617433,7.822807637030283,1.1899974197149277e-05,6800,expanding
SPY,Naive,2020-01-30,298.6866760253906,2020-02-28,20,270.0467834472656,298.6866760253906,-28.639892578125,0.0,-1.0,0.0,False,0.734082249617433,39.01455537584608,1.1899974197149277e-05,6800,expanding
SPY,Naive,2020-01-31,293.2630920410156,2020-02-03,1,295.4416198730469,293.2630920410156,2.17852783203125,0.0,1.0,0.0,False,0.7347718822254855,2.964903645241432,1.5700003132224083e-05,6801,expanding
SPY,Naive,2020-01-31,293.2630920410156,2020-02-07,5,302.8066711425781,293.2630920410156,9.5435791015625,0.0,1.0,0.0,False,0.7347718822254855,12.988492527309017,1.5700003132224083e-05,6801,expanding
SPY,Naive,2020-01-31,293.2630920410156,2020-03-02,20,281.7415466308594,293.2630920410156,-11.52154541015625,0.0,-1.0,0.0,False,0.7347718822254855,15.680438635266855,1.5700003132224083e-05,6801,expanding
SPY,Naive,2020-02-03,295.4416198730469,2020-02-04,1,299.944580078125,295.4416198730469,4.502960205078125,0.0,1.0,0.0,False,0.7349841680584227,6.1266084369863485,1.1899974197149277e-05,6802,expanding
SPY,Naive,2020-02-03,295.4416198730469,2020-02-10,5,305.0673522949219,295.4416198730469,9.625732421875,0.0,1.0,0.0,False,0.7349841680584227,13.096516687295319,1.1899974197149277e-05,6802,expanding
SPY,Naive,2020-02-03,295.4416198730469,2020-03-03,20,273.6745300292969,295.4416198730469,-21.76708984375,0.0,-1.0,0.0,False,0.7349841680584227,29.61572614720562,1.1899974197149277e-05,6802,expanding
SPY,Naive,2020-02-04,299.944580078125,2020-02-05,1,303.4083251953125,299.944580078125,3.4637451171875,0.0,1.0,0.0,False,0.7355381192546914,4.709130671157133,1.4299992471933365e-05,6803,expanding
SPY,Naive,2020-02-04,299.944580078125,2020-02-11,5,305.595947265625,299.944580078125,5.6513671875,0.0,1.0,0.0,False,0.7355381192546914,7.6833097287009915,1.4299992471933365e-05,6803,expanding
SPY,Naive,2020-02-04,299.944580078125,2020-03-04,20,285.1778564453125,299.944580078125,-14.7667236328125,0.0,-1.0,0.0,False,0.7355381192546914,20.07608204966369,1.4299992471933365e-05,6803,expanding
SPY,Naive,2020-02-05,303.4083251953125,2020-02-06,1,304.42926025390625,303.4083251953125,1.02093505859375,0.0,1.0,0.0,False,0.7359391492411581,1.38725472023938,1.2899981811642647e-05,6804,expanding
SPY,Naive,2020-02-05,303.4083251953125,2020-02-12,5,307.56494140625,303.4083251953125,4.1566162109375,0.0,1.0,0.0,False,0.7359391492411581,5.6480433405716655,1.2899981811642647e-05,6804,expanding
SPY,Naive,2020-02-05,303.4083251953125,2020-03-05,20,275.6981811523437,303.4083251953125,-27.710144042968807,0.0,-1.0,0.0,False,0.7359391492411581,37.65276527487538,1.2899981811642647e-05,6804,expanding
SPY,Naive,2020-02-06,304.42926025390625,2020-02-07,1,302.8066711425781,304.42926025390625,-1.622589111328125,0.0,-1.0,0.0,False,0.7359810357651664,2.2046615775108824,1.2999982573091984e-05,6805,expanding
SPY,Naive,2020-02-06,304.42926025390625,2020-02-13,5,307.2367553710937,304.42926025390625,2.807495117187443,0.0,1.0,0.0,False,0.7359810357651664,3.8146296993490014,1.2999982573091984e-05,6805,expanding
SPY,Naive,2020-02-06,304.42926025390625,2020-03-06,20,271.1405334472656,304.42926025390625,-33.288726806640625,0.0,-1.0,0.0,False,0.7359810357651664,45.23041381362746,1.2999982573091984e-05,6805,expanding
SPY,Naive,2020-02-07,302.8066711425781,2020-02-10,1,305.0673522949219,302.8066711425781,2.26068115234375,0.0,1.0,0.0,False,0.736111323505881,3.0711131321507086,1.2400094419717789e-05,6806,expanding
SPY,Naive,2020-02-07,302.8066711425781,2020-02-14,5,307.7288818359375,302.8066711425781,4.922210693359375,0.0,1.0,0.0,False,0.736111323505881,6.686774861601554,1.2400094419717789e-05,6806,expanding
SPY,Naive,2020-02-07,302.8066711425781,2020-03-09,20,249.9659118652344,302.8066711425781,-52.84075927734372,0.0,-1.0,0.0,False,0.736111323505881,71.78365226835362,1.2400094419717789e-05,6806,expanding
SPY,Naive,2020-02-10,305.0673522949219,2020-02-11,1,305.595947265625,305.0673522949219,0.528594970703125,0.0,1.0,0.0,False,0.736335327300891,0.7178726201291217,1.209997572004795e-05,6807,expanding
SPY,Naive,2020-02-10,305.0673522949219,2020-02-18,5,306.9359436035156,305.0673522949219,1.86859130859375,0.0,1.0,0.0,False,0.736335327300891,2.537690695139202,1.209997572004795e-05,6807,expanding
SPY,Naive,2020-02-10,305.0673522949219,2020-03-10,20,262.90045166015625,305.0673522949219,-42.166900634765625,0.0,-1.0,0.0,False,0.736335327300891,57.26589377333356,1.209997572004795e-05,6807,expanding
SPY,Naive,2020-02-11,305.595947265625,2020-02-12,1,307.56494140625,305.595947265625,1.968994140625,0.0,1.0,0.0,False,0.7363048086646933,2.6741562970311423,1.2399978004395962e-05,6808,expanding
SPY,Naive,2020-02-11,305.595947265625,2020-02-19,5,308.4034729003906,305.595947265625,2.807525634765625,0.0,1.0,0.0,False,0.7363048086646933,3.812993751673497,1.2399978004395962e-05,6808,expanding
SPY,Naive,2020-02-11,305.595947265625,2020-03-11,20,250.08447265625,305.595947265625,-55.511474609375,0.0,-1.0,0.0,False,0.7363048086646933,75.39197619807265,1.2399978004395962e-05,6808,expanding
SPY,Naive,2020-02-12,307.56494140625,2020-02-13,1,307.2367553710937,307.56494140625,-0.32818603515630684,0.0,-1.0,0.0,False,0.736485873490187,0.4456107672521157,1.2599979527294636e-05,6809,expanding
SPY,Naive,2020-02-12,307.56494140625,2020-02-20,5,307.136474609375,307.56494140625,-0.428466796875,0.0,-1.0,0.0,False,0.736485873490187,0.581771914842721,1.2599979527294636e-05,6809,expanding
SPY,Naive,2020-02-12,307.56494140625,2020-03-12,20,226.1570587158203,307.56494140625,-81.40788269042969,0.0,-1.0,0.0,False,0.736485873490187,110.53556574634608,1.2599979527294636e-05,6809,expanding
SPY,Naive,2020-02-13,307.2367553710937,2020-02-14,1,307.7288818359375,307.2367553710937,0.49212646484380684,0.0,1.0,0.0,False,0.7364259087613966,0.6682633771963837,1.209997572004795e-05,6810,expanding
SPY,Naive,2020-02-13,307.2367553710937,2020-02-21,5,303.9734802246094,307.2367553710937,-3.263275146484318,0.0,-1.0,0.0,False,0.7364259087613966,4.431233485487846,1.209997572004795e-05,6810,expanding
SPY,Naive,2020-02-13,307.2367553710937,2020-03-13,20,245.49034118652344,307.2367553710937,-61.746414184570256,0.0,-1.0,0.0,False,0.7364259087613966,83.84606441729119,1.209997572004795e-05,6810,expanding
SPY,Naive,2020-02-14,307.7288818359375,2020-02-18,1,306.9359436035156,307.7288818359375,-0.792938232421875,0.0,-1.0,0.0,False,0.7363900351279286,1.0767910952028603,1.209997572004795e-05,6811,expanding
SPY,Naive,2020-02-14,307.7288818359375,2020-02-24,5,293.89208984375,307.7288818359375,-13.8367919921875,0.0,-1.0,0.0,False,0.7363900351279286,18.7900315486802,1.209997572004795e-05,6811,expanding
SPY,Naive,2020-02-14,307.7288818359375,2020-03-16,20,218.6278839111328,307.7288818359375,-89.10099792480469,0.0,-1.0,0.0,False,0.7363900351279286,120.99701744242874,1.209997572004795e-05,6811,expanding
SPY,Naive,2020-02-18,306.9359436035156,2020-02-19,1,308.4034729003906,306.9359436035156,1.467529296875,0.0,1.0,0.0,False,0.7363983376088115,1.9928471072331222,1.2199976481497288e-05,6812,expanding
SPY,Naive,2020-02-18,306.9359436035156,2020-02-25,5,284.98651123046875,306.9359436035156,-21.949432373046875,0.0,-1.0,0.0,False,0.7363983376088115,29.806466489753028,1.2199976481497288e-05,6812,expanding
SPY,Naive,2020-02-18,306.9359436035156,2020-03-17,20,230.43206787109372,306.9359436035156,-76.5038757324219,0.0,-1.0,0.0,False,0.7363983376088115,103.88925643265397,1.2199976481497288e-05,6812,expanding
SPY,Naive,2020-02-19,308.4034729003906,2020-02-20,1,307.136474609375,308.4034729003906,-1.266998291015625,0.0,-1.0,0.0,False,0.736505667461904,1.72028315190278,1.2199976481497288e-05,6813,expanding
SPY,Naive,2020-02-19,308.4034729003906,2020-02-26,5,283.9382629394531,308.4034729003906,-24.4652099609375,0.0,-1.0,0.0,False,0.736505667461904,33.217952069870485,1.2199976481497288e-05,6813,expanding
SPY,Naive,2020-02-19,308.4034729003906,2020-03-18,20,218.7646484375,308.4034729003906,-89.63882446289062,0.0,-1.0,0.0,False,0.736505667461904,121.70826162383499,1.2199976481497288e-05,6813,expanding
SPY,Naive,2020-02-20,307.136474609375,2020-02-21,1,303.9734802246094,307.136474609375,-3.162994384765625,0.0,-1.0,0.0,False,0.736583532223911,4.294142139202916,1.1999974958598614e-05,6814,expanding
SPY,Naive,2020-02-20,307.136474609375,2020-02-27,5,271.18609619140625,307.136474609375,-35.95037841796875,0.0,-1.0,0.0,False,0.736583532223911,48.806926635226944,1.1999974958598614e-05,6814,expanding
SPY,Naive,2020-02-20,307.136474609375,2020-03-19,20,219.22952270507807,307.136474609375,-87.90695190429693,0.0,-1.0,0.0,False,0.736583532223911,119.34417219305203,1.1999974958598614e-05,6814,expanding
SPY,Naive,2020-02-21,303.9734802246094,2020-02-24,1,293.89208984375,303.9734802246094,-10.081390380859375,0.0,-1.0,0.0,False,0.7369396242187073,13.680076426271038,1.1999974958598614e-05,6815,expanding
SPY,Naive,2020-02-21,303.9734802246094,2020-02-28,5,270.0467834472656,303.9734802246094,-33.92669677734375,0.0,-1.0,0.0,False,0.7369396242187073,46.03728129466826,1.1999974958598614e-05,6815,expanding
SPY,Naive,2020-02-21,303.9734802246094,2020-03-20,20,209.7819976806641,303.9734802246094,-94.19148254394528,0.0,-1.0,0.0,False,0.7369396242187073,127.81438186853602,1.1999974958598614e-05,6815,expanding
SPY,Naive,2020-02-24,293.89208984375,2020-02-25,1,284.98651123046875,293.89208984375,-8.90557861328125,0.0,-1.0,0.0,False,0.7383107835373632,12.06210015058052,1.179997343569994e-05,6816,expanding
