dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,forecast_scale,model_identifier,transformers_version,device,model_configuration,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,training_data_end,validation_start,validation_end,forecast_origin,scaler_fit_end,scaler_mean,scaler_std,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,absolute_error,squared_error,standardized_prediction
Electricity-CISO,PatchTST,2025-01-21 23:00:00+00:00,24199.0,2025-01-22 23:00:00+00:00,24,25321.0,25661.353515625,1122.0,1462.353515625,1.0,1.0,True,1778.3319734058628,0.191389189822165,0.9156997000100092,53112,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,306,8,2024-11-26 23:00:00+00:00,2024-11-27 00:00:00+00:00,2025-01-21 23:00:00+00:00,2025-01-21 23:00:00+00:00,2024-11-26 23:00:00+00:00,25048.017578125,4849.125,7,2,True,0.1868817657232284,0.9031438999809324,0.0012361999833956,24296,True,True,,,340.353515625,115840.51559829712,0.12648383729023277
Electricity-CISO,PatchTST,2025-01-21 23:00:00+00:00,24199.0,2025-01-28 23:00:00+00:00,168,22568.0,25055.697265625,-1631.0,856.697265625,-1.0,1.0,False,1778.3319734058628,1.3988936277519437,0.9156997000100092,53112,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,306,8,2024-11-26 23:00:00+00:00,2024-11-27 00:00:00+00:00,2025-01-21 23:00:00+00:00,2025-01-21 23:00:00+00:00,2024-11-26 23:00:00+00:00,25048.017578125,4849.125,7,2,True,0.1868817657232284,0.9031438999809324,0.0012361999833956,24296,True,True,,,2487.697265625,6188637.685398102,0.0015837264454927435
Electricity-CISO,PatchTST,2025-01-28 23:00:00+00:00,22568.0,2025-01-29 00:00:00+00:00,1,22713.0,24090.6328125,145.0,1522.6328125,1.0,1.0,True,1774.7921750263597,0.7762220455358607,3.753363299998455,53280,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,307,8,2024-12-03 23:00:00+00:00,2024-12-04 00:00:00+00:00,2025-01-28 23:00:00+00:00,2025-01-28 23:00:00+00:00,2024-12-03 23:00:00+00:00,25043.55859375,4843.3056640625,28,23,True,0.1709022372961044,3.7408022000454366,0.0010277000255882,24296,True,True,,,1377.6328125,1897872.16607666,-0.19675111325736536
Electricity-CISO,PatchTST,2025-01-28 23:00:00+00:00,22568.0,2025-01-29 23:00:00+00:00,24,23347.0,23850.40234375,779.0,1282.40234375,1.0,1.0,True,1774.7921750263597,0.2836401640899298,3.753363299998455,53280,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,307,8,2024-12-03 23:00:00+00:00,2024-12-04 00:00:00+00:00,2025-01-28 23:00:00+00:00,2025-01-28 23:00:00+00:00,2024-12-03 23:00:00+00:00,25043.55859375,4843.3056640625,28,23,True,0.1709022372961044,3.7408022000454366,0.0010277000255882,24296,True,True,,,503.40234375,253413.9196929932,-0.24635163104679966
Electricity-CISO,PatchTST,2025-01-28 23:00:00+00:00,22568.0,2025-02-04 23:00:00+00:00,168,26449.0,23878.765625,3881.0,1310.765625,1.0,1.0,True,1774.7921750263597,1.4481889266622592,3.753363299998455,53280,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,307,8,2024-12-03 23:00:00+00:00,2024-12-04 00:00:00+00:00,2025-01-28 23:00:00+00:00,2025-01-28 23:00:00+00:00,2024-12-03 23:00:00+00:00,25043.55859375,4843.3056640625,28,23,True,0.1709022372961044,3.7408022000454366,0.0010277000255882,24296,True,True,,,2570.234375,6606104.742431641,-0.2404954486752313
Electricity-CISO,PatchTST,2025-02-04 23:00:00+00:00,26449.0,2025-02-05 00:00:00+00:00,1,26489.0,26363.072265625,40.0,-85.927734375,1.0,-1.0,False,1772.6428678678678,0.0710395402580248,0.95869770005811,53448,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,308,8,2024-12-10 23:00:00+00:00,2024-12-11 00:00:00+00:00,2025-02-04 23:00:00+00:00,2025-02-04 23:00:00+00:00,2024-12-10 23:00:00+00:00,25042.189453125,4837.08154296875,7,2,True,0.1797722727060318,0.9474099000217392,0.0010110998991876,24296,True,True,,,125.927734375,15857.794284820557,0.27307433227377653
Electricity-CISO,PatchTST,2025-02-04 23:00:00+00:00,26449.0,2025-02-05 23:00:00+00:00,24,23875.0,25843.728515625,-2574.0,-605.271484375,-1.0,-1.0,True,1772.6428678678678,1.110617683523012,0.95869770005811,53448,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,308,8,2024-12-10 23:00:00+00:00,2024-12-11 00:00:00+00:00,2025-02-04 23:00:00+00:00,2025-02-04 23:00:00+00:00,2024-12-10 23:00:00+00:00,25042.189453125,4837.08154296875,7,2,True,0.1797722727060318,0.9474099000217392,0.0010110998991876,24296,True,True,,,1968.728515625,3875891.968235016,0.16570716358195955
Electricity-CISO,PatchTST,2025-02-04 23:00:00+00:00,26449.0,2025-02-11 23:00:00+00:00,168,25624.0,26245.662109375,-825.0,-203.337890625,-1.0,-1.0,True,1772.6428678678678,0.3506978876815352,0.95869770005811,53448,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,308,8,2024-12-10 23:00:00+00:00,2024-12-11 00:00:00+00:00,2025-02-04 23:00:00+00:00,2025-02-04 23:00:00+00:00,2024-12-10 23:00:00+00:00,25042.189453125,4837.08154296875,7,2,True,0.1797722727060318,0.9474099000217392,0.0010110998991876,24296,True,True,,,621.662109375,386463.77823257446,0.24880139926509712
Electricity-CISO,PatchTST,2025-02-11 23:00:00+00:00,25624.0,2025-02-12 00:00:00+00:00,1,25743.0,25586.322265625,119.0,-37.677734375,1.0,-1.0,False,1770.570629396797,0.088489965762268,0.9314454999985172,53616,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,309,8,2024-12-17 23:00:00+00:00,2024-12-18 00:00:00+00:00,2025-02-11 23:00:00+00:00,2025-02-11 23:00:00+00:00,2024-12-17 23:00:00+00:00,25044.470703125,4831.2802734375,7,2,True,0.1531461775302887,0.9197665000101553,0.0010909000411629,24296,True,True,,,156.677734375,24547.912448883057,0.11215485996105701
Electricity-CISO,PatchTST,2025-02-11 23:00:00+00:00,25624.0,2025-02-12 23:00:00+00:00,24,27192.0,25392.2265625,1568.0,-231.7734375,1.0,-1.0,False,1770.570629396797,1.0164934443271274,0.9314454999985172,53616,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":32,""context_length"":336,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":24,""patch_stride"":12,""patience"":5,""prediction_length"":168,""seed"":2026,""validation_points"":1344,""weight_decay"":0.0001,""window_stride"":168}",336,24,12,168,168,309,8,2024-12-17 23:00:00+00:00,2024-12-18 00:00:00+00:00,2025-02-11 23:00:00+00:00,2025-02-11 23:00:00+00:00,2024-12-17 23:00:00+00:00,25044.470703125,4831.2802734375,7,2,True,0.1531461775302887,0.9197665000101553,0.0010909000411629,24296,True,True,,,1799.7734375,3239184.4263305664,0.07198006319090416
