dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,model_identifier,model_revision,chronos_package_version,device,history_length,context_length,max_context_length,context_truncated,context_end,point_forecast_method,inference_elapsed_seconds,inference_batch_size,forecast_is_finite,inference_warning,inference_exception
SPY,Chronos-2,2018-12-31,223.5733642578125,2019-01-02,1,223.8059539794922,223.6243896484375,0.2325897216796875,0.051025390625,1.0,1.0,True,0.7032400627714837,0.25818257614496354,7.800059393048286e-06,6528,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6528,6528,8192,False,2018-12-31,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2018-12-31,223.5733642578125,2019-01-08,5,229.70118713378903,224.39743041992188,6.127822875976534,0.824066162109375,1.0,1.0,True,0.7032400627714837,7.541886468988903,7.800059393048286e-06,6528,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6528,6528,8192,False,2018-12-31,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2018-12-31,223.5733642578125,2019-01-30,20,239.3717041015625,227.6361083984375,15.79833984375,4.062744140625,1.0,1.0,True,0.7032400627714837,16.687894112395664,7.800059393048286e-06,6528,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6528,6528,8192,False,2018-12-31,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-08,229.70118713378903,2019-01-09,1,230.7747344970703,230.097412109375,1.0735473632812784,0.3962249755859659,1.0,1.0,True,0.7052750911584168,0.9603662403315678,4.700035788118839e-06,6533,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6533,6533,8192,False,2019-01-08,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-08,229.70118713378903,2019-01-15,5,232.90382385253903,230.59902954101562,3.20263671875,0.8978424072265909,1.0,1.0,True,0.7052750911584168,3.267936639783742,4.700035788118839e-06,6533,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6533,6533,8192,False,2019-01-08,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-08,229.70118713378903,2019-02-06,20,243.98768615722656,232.86404418945312,14.286499023437528,3.162857055664091,1.0,1.0,True,0.7052750911584168,15.772061295263976,4.700035788118839e-06,6533,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6533,6533,8192,False,2019-01-08,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-15,232.90382385253903,2019-01-16,1,233.4674072265625,233.47177124023438,0.5635833740234659,0.5679473876953409,1.0,1.0,True,0.7056580091700818,0.006184318203951909,3.700028173625469e-06,6538,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6538,6538,8192,False,2019-01-15,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-15,232.90382385253903,2019-01-23,5,235.6412506103516,233.683349609375,2.737426757812557,0.7795257568359659,1.0,1.0,True,0.7056580091700818,2.7745749010618628,3.700028173625469e-06,6538,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6538,6538,8192,False,2019-01-15,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-15,232.90382385253903,2019-02-13,20,246.0004119873047,235.31756591796875,13.096588134765653,2.413742065429716,1.0,1.0,True,0.7056580091700818,15.138843363940472,3.700028173625469e-06,6538,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6538,6538,8192,False,2019-01-15,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-23,235.6412506103516,2019-01-24,1,235.7664794921875,235.56820678710938,0.12522888183590908,-0.07304382324221592,1.0,-1.0,False,0.7065216771180899,0.28063216104972416,3.700028173625469e-06,6543,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6543,6543,8192,False,2019-01-23,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-23,235.6412506103516,2019-01-30,5,239.3717041015625,236.05441284179688,3.730453491210909,0.4131622314452841,1.0,1.0,True,0.7065216771180899,4.6952434259298235,3.700028173625469e-06,6543,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6543,6543,8192,False,2019-01-23,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-23,235.6412506103516,2019-02-21,20,248.17434692382807,237.52191162109375,12.533096313476477,1.880661010742159,1.0,1.0,True,0.7065216771180899,15.077294367224125,3.700028173625469e-06,6543,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6543,6543,8192,False,2019-01-23,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-30,239.3717041015625,2019-01-31,1,241.47390747070312,238.01870727539062,2.102203369140625,-1.352996826171875,1.0,-1.0,False,0.7071995616450791,4.885749910923382,3.300025127828121e-06,6548,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6548,6548,8192,False,2019-01-30,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-30,239.3717041015625,2019-02-06,5,243.98768615722656,238.54627990722656,4.6159820556640625,-0.8254241943359375,1.0,-1.0,False,0.7071995616450791,7.694300937266231,3.300025127828121e-06,6548,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6548,6548,8192,False,2019-01-30,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-01-30,239.3717041015625,2019-02-28,20,249.30145263671875,239.33712768554688,9.92974853515625,-0.034576416015625,1.0,-1.0,False,0.7071995616450791,14.089834739140649,3.300025127828121e-06,6548,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6548,6548,8192,False,2019-01-30,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-06,243.98768615722656,2019-02-07,1,241.66180419921875,243.9842987060547,-2.3258819580078125,-0.003387451171875,-1.0,-1.0,True,0.7074627055353299,3.2828507971717453,3.100023604929447e-06,6553,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6553,6553,8192,False,2019-02-06,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-06,243.98768615722656,2019-02-13,5,246.0004119873047,244.2058563232422,2.012725830078125,0.218170166015625,1.0,1.0,True,0.7074627055353299,2.536608149124381,3.100023604929447e-06,6553,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6553,6553,8192,False,2019-02-06,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-06,243.98768615722656,2019-03-07,20,246.01837158203125,245.54571533203125,2.0306854248046875,1.5580291748046875,1.0,1.0,True,0.7074627055353299,0.6681005886272773,3.100023604929447e-06,6553,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6553,6553,8192,False,2019-02-06,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-13,246.0004119873047,2019-02-14,1,245.45480346679688,244.23236083984375,-0.5456085205078125,-1.7680511474609375,-1.0,-1.0,True,0.7079396273316417,1.7267611244771568,3.00002284348011e-06,6558,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6558,6558,8192,False,2019-02-13,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-13,246.0004119873047,2019-02-21,5,248.17434692382807,244.6065673828125,2.1739349365233807,-1.3938446044921875,1.0,-1.0,False,0.7079396273316417,5.039666382941726,3.00002284348011e-06,6558,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6558,6558,8192,False,2019-02-13,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-13,246.0004119873047,2019-03-14,20,251.52012634277344,245.42578125,5.51971435546875,-0.5746307373046875,1.0,-1.0,False,0.7079396273316417,8.608566122713283,3.00002284348011e-06,6558,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6558,6558,8192,False,2019-02-13,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-21,248.17434692382807,2019-02-22,1,249.7130126953125,246.60128784179688,1.5386657714844318,-1.5730590820311932,1.0,-1.0,False,0.7081676891249007,4.3940508742510636,3.200024366378784e-06,6563,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6563,6563,8192,False,2019-02-21,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-21,248.17434692382807,2019-02-28,5,249.30145263671875,246.92550659179688,1.1271057128906818,-1.2488403320311932,1.0,-1.0,False,0.7081676891249007,3.3550613525701616,3.200024366378784e-06,6563,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6563,6563,8192,False,2019-02-21,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-21,248.17434692382807,2019-03-21,20,255.83563232421875,247.87844848632812,7.661285400390682,-0.29589843749994316,1.0,-1.0,False,0.7081676891249007,11.236298916325175,3.200024366378784e-06,6563,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6563,6563,8192,False,2019-02-21,standard predictions output (trained 0.5 quantile),0.4664515124895843,8,True,,
SPY,Chronos-2,2019-02-28,249.30145263671875,2019-03-01,1,250.8580322265625,249.45565795898438,1.55657958984375,0.154205322265625,1.0,1.0,True,0.7080290091351795,1.9806734603869578,3.400025889277458e-06,6568,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6568,6568,8192,False,2019-02-28,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-02-28,249.30145263671875,2019-03-07,5,246.01837158203125,249.6556396484375,-3.2830810546875,0.35418701171875,-1.0,1.0,False,0.7080290091351795,5.137173787340978,3.400025889277458e-06,6568,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6568,6568,8192,False,2019-02-28,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-02-28,249.30145263671875,2019-03-28,20,252.2235870361328,250.94085693359375,2.9221343994140625,1.639404296875,1.0,1.0,True,0.7080290091351795,1.811691450475808,3.400025889277458e-06,6568,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6568,6568,8192,False,2019-02-28,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-07,246.01837158203125,2019-03-08,1,245.5263671875,244.44090270996094,-0.49200439453125,-1.5774688720703125,-1.0,-1.0,True,0.7084635945260345,1.5321386814028792,3.200024366378784e-06,6573,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6573,6573,8192,False,2019-03-07,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-07,246.01837158203125,2019-03-14,5,251.52012634277344,244.625732421875,5.5017547607421875,-1.39263916015625,1.0,-1.0,False,0.7084635945260345,9.731472406159162,3.200024366378784e-06,6573,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6573,6573,8192,False,2019-03-07,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-07,246.01837158203125,2019-04-04,20,258.0368957519531,245.50814819335938,12.018524169921875,-0.510223388671875,1.0,-1.0,False,0.7084635945260345,17.684391485176512,3.200024366378784e-06,6573,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6573,6573,8192,False,2019-03-07,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-14,251.52012634277344,2019-03-15,1,252.7626495361328,249.83071899414062,1.242523193359375,-1.6894073486328125,1.0,-1.0,False,0.7089600646425133,4.135536948009317,3.00002284348011e-06,6578,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6578,6578,8192,False,2019-03-14,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-14,251.52012634277344,2019-03-21,5,255.83563232421875,250.21124267578125,4.3155059814453125,-1.3088836669921875,1.0,-1.0,False,0.7089600646425133,7.9332954406586325,3.00002284348011e-06,6578,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6578,6578,8192,False,2019-03-14,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-14,251.52012634277344,2019-04-11,20,258.9624328613281,251.16543579101562,7.4423065185546875,-0.3546905517578125,1.0,-1.0,False,0.7089600646425133,10.997794458625911,3.00002284348011e-06,6578,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6578,6578,8192,False,2019-03-14,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-21,255.83563232421875,2019-03-22,1,250.91177368164065,254.5331573486328,-4.923858642578097,-1.3024749755859375,-1.0,-1.0,True,0.7093092386065484,5.105507541543427,2.9999064281582832e-06,6583,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6583,6583,8192,False,2019-03-21,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-21,255.83563232421875,2019-03-28,5,252.2235870361328,255.15921020507812,-3.6120452880859375,-0.676422119140625,-1.0,-1.0,True,0.7093092386065484,4.138707081712908,2.9999064281582832e-06,6583,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6583,6583,8192,False,2019-03-21,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-21,255.83563232421875,2019-04-18,20,260.5888061523437,256.6634521484375,4.753173828124943,0.82781982421875,1.0,1.0,True,0.7093092386065484,5.534051708698489,2.9999064281582832e-06,6583,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6583,6583,8192,False,2019-03-21,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-28,252.2235870361328,2019-03-29,1,253.81393432617188,250.5446319580078,1.5903472900390625,-1.678955078125,1.0,-1.0,False,0.7101757871339115,4.603511450817176,3.300025127828121e-06,6588,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6588,6588,8192,False,2019-03-28,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-28,252.2235870361328,2019-04-04,5,258.0368957519531,250.8598175048828,5.8133087158203125,-1.36376953125,1.0,-1.0,False,0.7101757871339115,10.10605877741224,3.300025127828121e-06,6588,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6588,6588,8192,False,2019-03-28,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-03-28,252.2235870361328,2019-04-26,20,263.634765625,252.48216247558594,11.411178588867188,0.258575439453125,1.0,1.0,True,0.7101757871339115,15.704003644538666,3.300025127828121e-06,6588,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6588,6588,8192,False,2019-03-28,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-04,258.0368957519531,2019-04-05,1,259.28594970703125,255.21633911132812,1.249053955078125,-2.820556640625,1.0,-1.0,False,0.7105189955350266,5.727659107324323,3.00002284348011e-06,6593,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6593,6593,8192,False,2019-04-04,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-04,258.0368957519531,2019-04-11,5,258.9624328613281,255.80642700195312,0.925537109375,-2.23046875,1.0,-1.0,False,0.7105189955350266,4.441831786634363,3.00002284348011e-06,6593,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6593,6593,8192,False,2019-04-04,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-04,258.0368957519531,2019-05-03,20,264.19189453125,257.88458251953125,6.154998779296875,-0.152313232421875,1.0,-1.0,False,0.7105189955350266,8.877049102634183,3.00002284348011e-06,6593,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6593,6593,8192,False,2019-04-04,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-11,258.9624328613281,2019-04-12,1,260.7145690917969,258.00738525390625,1.75213623046875,-0.955047607421875,1.0,-1.0,False,0.7105456993076429,3.8100066477476537,3.300025127828121e-06,6598,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6598,6598,8192,False,2019-04-11,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-11,258.9624328613281,2019-04-18,5,260.5888061523437,258.4078063964844,1.6263732910155682,-0.55462646484375,1.0,-1.0,False,0.7105456993076429,3.069471475211923,3.300025127828121e-06,6598,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6598,6598,8192,False,2019-04-11,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-11,258.9624328613281,2019-05-10,20,258.8636779785156,259.695556640625,-0.0987548828125,0.733123779296875,-1.0,1.0,False,0.7105456993076429,1.1707602521835812,3.300025127828121e-06,6598,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6598,6598,8192,False,2019-04-11,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-18,260.5888061523437,2019-04-22,1,260.8134460449219,258.36279296875,0.22463989257818184,-2.226013183593693,1.0,-1.0,False,0.7104988699066247,3.449200526517298,3.300025127828121e-06,6603,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6603,6603,8192,False,2019-04-18,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-18,260.5888061523437,2019-04-26,5,263.634765625,258.76739501953125,3.045959472656307,-1.8214111328124432,1.0,-1.0,False,0.7104988699066247,6.850638068021741,3.300025127828121e-06,6603,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6603,6603,8192,False,2019-04-18,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-18,260.5888061523437,2019-05-17,20,256.83306884765625,259.325439453125,-3.755737304687443,-1.2633666992186932,-1.0,-1.0,True,0.7104988699066247,3.507916354316373,3.300025127828121e-06,6603,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6603,6603,8192,False,2019-04-18,standard predictions output (trained 0.5 quantile),0.462244374997681,8,True,,
SPY,Chronos-2,2019-04-26,263.634765625,2019-04-29,1,264.0481262207031,261.347900390625,0.413360595703125,-2.286865234375,1.0,-1.0,False,0.7106479513711932,3.7996673667574035,3.00002284348011e-06,6608,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6608,6608,8192,False,2019-04-26,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-04-26,263.634765625,2019-05-03,5,264.19189453125,261.5570068359375,0.55712890625,-2.0777587890625,1.0,-1.0,False,0.7106479513711932,3.7077257314658993,3.00002284348011e-06,6608,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6608,6608,8192,False,2019-04-26,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-04-26,263.634765625,2019-05-24,20,254.08352661132807,262.18145751953125,-9.551239013671932,-1.45330810546875,-1.0,-1.0,True,0.7106479513711932,11.395137202011554,3.00002284348011e-06,6608,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6608,6608,8192,False,2019-04-26,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-03,264.19189453125,2019-05-06,1,263.10467529296875,261.5762023925781,-1.08721923828125,-2.615692138671875,-1.0,-1.0,True,0.7109667033191458,2.149851593970511,3.200024366378784e-06,6613,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6613,6613,8192,False,2019-05-03,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-03,264.19189453125,2019-05-10,5,258.8636779785156,261.9189453125,-5.328216552734375,-2.27294921875,-1.0,-1.0,True,0.7109667033191458,4.297342364587355,3.200024366378784e-06,6613,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6613,6613,8192,False,2019-05-03,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-03,264.19189453125,2019-06-03,20,246.70672607421875,262.6353454589844,-17.48516845703125,-1.556549072265625,-1.0,-1.0,True,0.7109667033191458,22.40417070223249,3.200024366378784e-06,6613,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6613,6613,8192,False,2019-05-03,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-10,258.8636779785156,2019-05-13,1,252.3583831787109,256.3822326660156,-6.505294799804716,-2.4814453125,-1.0,-1.0,True,0.7116257862254215,5.6544458691524735,3.0999071896076202e-06,6618,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6618,6618,8192,False,2019-05-10,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-10,258.8636779785156,2019-05-17,5,256.83306884765625,256.9829406738281,-2.030609130859375,-1.8807373046875,-1.0,-1.0,True,0.7116257862254215,0.2106048278081932,3.0999071896076202e-06,6618,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6618,6618,8192,False,2019-05-10,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-10,258.8636779785156,2019-06-10,20,259.6453857421875,257.4946594238281,0.781707763671875,-1.3690185546875,1.0,-1.0,False,0.7116257862254215,3.0222714803059287,3.0999071896076202e-06,6618,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6618,6618,8192,False,2019-05-10,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-17,256.83306884765625,2019-05-20,1,255.1347503662109,255.34942626953125,-1.698318481445341,-1.483642578125,-1.0,-1.0,True,0.7132513160901429,0.3009821341755639,3.400025889277458e-06,6623,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6623,6623,8192,False,2019-05-17,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-17,256.83306884765625,2019-05-24,5,254.08352661132807,256.009521484375,-2.749542236328182,-0.82354736328125,-1.0,-1.0,True,0.7132513160901429,2.700303286651796,3.400025889277458e-06,6623,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6623,6623,8192,False,2019-05-17,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-17,256.83306884765625,2019-06-17,20,260.0046691894531,256.352294921875,3.171600341796875,-0.48077392578125,1.0,-1.0,False,0.7132513160901429,5.120739611949803,3.400025889277458e-06,6623,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6623,6623,8192,False,2019-05-17,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-24,254.08352661132807,2019-05-28,1,251.72039794921875,252.74301147460938,-2.363128662109318,-1.3405151367186932,-1.0,-1.0,True,0.7139958395611851,1.4322401738630766,3.00002284348011e-06,6628,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6628,6628,8192,False,2019-05-24,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-24,254.08352661132807,2019-06-03,5,246.70672607421875,252.981689453125,-7.376800537109318,-1.1018371582030682,-1.0,-1.0,True,0.7139958395611851,8.78851532631168,3.00002284348011e-06,6628,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6628,6628,8192,False,2019-05-24,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-05-24,254.08352661132807,2019-06-24,20,265.1246643066406,253.43881225585938,11.041137695312557,-0.6447143554686932,1.0,-1.0,False,0.7139958395611851,16.366834935569457,3.00002284348011e-06,6628,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6628,6628,8192,False,2019-05-24,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-06-03,246.70672607421875,2019-06-04,1,252.0618438720703,245.78314208984375,5.3551177978515625,-0.923583984375,1.0,-1.0,False,0.7147757906390331,8.784155625378968,2.9999064281582832e-06,6633,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6633,6633,8192,False,2019-06-03,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
SPY,Chronos-2,2019-06-03,246.70672607421875,2019-06-10,5,259.6453857421875,245.86373901367188,12.93865966796875,-0.842987060546875,1.0,-1.0,False,0.7147757906390331,19.281076540371323,2.9999064281582832e-06,6633,expanding,amazon/chronos-2,29ec3766d36d6f73f0696f85560a422f50e8498c,2.3.1,cpu,6633,6633,8192,False,2019-06-03,standard predictions output (trained 0.5 quantile),0.4778222375025507,8,True,,
