dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,converged,iterations,warnflag,objective_value,forecast_is_finite,parameters_are_finite,parameters
SPY,Naive,2018-12-31,223.5733642578125,2019-01-02,1,223.8059539794922,223.5733642578125,0.2325897216796875,0.0,1.0,0.0,False,0.7032400627714837,0.33074014691803333,3.329990431666374e-05,6528,expanding,,,,,,,
SPY,Naive,2018-12-31,223.5733642578125,2019-01-08,5,229.70118713378903,223.5733642578125,6.127822875976534,0.0,1.0,0.0,False,0.7032400627714837,8.71369991610924,3.329990431666374e-05,6528,expanding,,,,,,,
SPY,Naive,2018-12-31,223.5733642578125,2019-01-30,20,239.3717041015625,223.5733642578125,15.79833984375,0.0,1.0,0.0,False,0.7032400627714837,22.46507370681985,3.329990431666374e-05,6528,expanding,,,,,,,
SPY,Naive,2019-01-08,229.70118713378903,2019-01-09,1,230.7747344970703,229.70118713378903,1.0735473632812784,0.0,1.0,0.0,False,0.7052750911584168,1.5221682670204233,2.510007470846176e-05,6533,expanding,,,,,,,
SPY,Naive,2019-01-08,229.70118713378903,2019-01-15,5,232.90382385253903,229.70118713378903,3.20263671875,0.0,1.0,0.0,False,0.7052750911584168,4.540975229239499,2.510007470846176e-05,6533,expanding,,,,,,,
SPY,Naive,2019-01-08,229.70118713378903,2019-02-06,20,243.98768615722656,229.70118713378903,14.286499023437528,0.0,1.0,0.0,False,0.7052750911584168,20.25663347896195,2.510007470846176e-05,6533,expanding,,,,,,,
SPY,Naive,2019-01-15,232.90382385253903,2019-01-16,1,233.4674072265625,232.90382385253903,0.5635833740234659,0.0,1.0,0.0,False,0.7056580091700818,0.7986636114090044,1.910002902150154e-05,6538,expanding,,,,,,,
SPY,Naive,2019-01-15,232.90382385253903,2019-01-23,5,235.6412506103516,232.90382385253903,2.737426757812557,0.0,1.0,0.0,False,0.7056580091700818,3.8792541461153687,1.910002902150154e-05,6538,expanding,,,,,,,
SPY,Naive,2019-01-15,232.90382385253903,2019-02-13,20,246.0004119873047,232.90382385253903,13.096588134765653,0.0,1.0,0.0,False,0.7056580091700818,18.559398411942404,1.910002902150154e-05,6538,expanding,,,,,,,
SPY,Naive,2019-01-23,235.6412506103516,2019-01-24,1,235.7664794921875,235.6412506103516,0.12522888183590908,0.0,1.0,0.0,False,0.7065216771180899,0.17724704830957083,2.789997961372137e-05,6543,expanding,,,,,,,
SPY,Naive,2019-01-23,235.6412506103516,2019-01-30,5,239.3717041015625,235.6412506103516,3.730453491210909,0.0,1.0,0.0,False,0.7065216771180899,5.280026943302677,2.789997961372137e-05,6543,expanding,,,,,,,
SPY,Naive,2019-01-23,235.6412506103516,2019-02-21,20,248.17434692382807,235.6412506103516,12.533096313476477,0.0,1.0,0.0,False,0.7065216771180899,17.739153262217123,2.789997961372137e-05,6543,expanding,,,,,,,
SPY,Naive,2019-01-30,239.3717041015625,2019-01-31,1,241.47390747070312,239.3717041015625,2.102203369140625,0.0,1.0,0.0,False,0.7071995616450791,2.9725744798971663,3.270001616328955e-05,6548,expanding,,,,,,,
SPY,Naive,2019-01-30,239.3717041015625,2019-02-06,5,243.98768615722656,239.3717041015625,4.6159820556640625,0.0,1.0,0.0,False,0.7071995616450791,6.527127993301383,3.270001616328955e-05,6548,expanding,,,,,,,
SPY,Naive,2019-01-30,239.3717041015625,2019-02-28,20,249.30145263671875,239.3717041015625,9.92974853515625,0.0,1.0,0.0,False,0.7071995616450791,14.040942717862817,3.270001616328955e-05,6548,expanding,,,,,,,
SPY,Naive,2019-02-06,243.98768615722656,2019-02-07,1,241.66180419921875,243.98768615722656,-2.3258819580078125,0.0,-1.0,0.0,False,0.7074627055353299,3.287638966421334,3.0499999411404133e-05,6553,expanding,,,,,,,
SPY,Naive,2019-02-06,243.98768615722656,2019-02-13,5,246.0004119873047,243.98768615722656,2.012725830078125,0.0,1.0,0.0,False,0.7074627055353299,2.8449921307938286,3.0499999411404133e-05,6553,expanding,,,,,,,
SPY,Naive,2019-02-06,243.98768615722656,2019-03-07,20,246.01837158203125,243.98768615722656,2.0306854248046875,0.0,1.0,0.0,False,0.7074627055353299,2.8703780551486293,3.0499999411404133e-05,6553,expanding,,,,,,,
SPY,Naive,2019-02-13,246.0004119873047,2019-02-14,1,245.45480346679688,246.0004119873047,-0.5456085205078125,0.0,-1.0,0.0,False,0.7079396273316417,0.770699222706764,2.5400076992809772e-05,6558,expanding,,,,,,,
SPY,Naive,2019-02-13,246.0004119873047,2019-02-21,5,248.17434692382807,246.0004119873047,2.1739349365233807,0.0,1.0,0.0,False,0.7079396273316417,3.070791424287622,2.5400076992809772e-05,6558,expanding,,,,,,,
SPY,Naive,2019-02-13,246.0004119873047,2019-03-14,20,251.52012634277344,246.0004119873047,5.51971435546875,0.0,1.0,0.0,False,0.7079396273316417,7.796871572613609,2.5400076992809772e-05,6558,expanding,,,,,,,
SPY,Naive,2019-02-21,248.17434692382807,2019-02-22,1,249.7130126953125,248.17434692382807,1.5386657714844318,0.0,1.0,0.0,False,0.7081676891249007,2.172742127483671,2.9699993319809437e-05,6563,expanding,,,,,,,
SPY,Naive,2019-02-21,248.17434692382807,2019-02-28,5,249.30145263671875,248.17434692382807,1.1271057128906818,0.0,1.0,0.0,False,0.7081676891249007,1.5915802573306792,2.9699993319809437e-05,6563,expanding,,,,,,,
SPY,Naive,2019-02-21,248.17434692382807,2019-03-21,20,255.83563232421875,248.17434692382807,7.661285400390682,0.0,1.0,0.0,False,0.7081676891249007,10.818462234358519,2.9699993319809437e-05,6563,expanding,,,,,,,
SPY,Naive,2019-02-28,249.30145263671875,2019-03-01,1,250.8580322265625,249.30145263671875,1.55657958984375,0.0,1.0,0.0,False,0.7080290091351795,2.1984686640806297,1.7999904230237007e-05,6568,expanding,,,,,,,
SPY,Naive,2019-02-28,249.30145263671875,2019-03-07,5,246.01837158203125,249.30145263671875,-3.2830810546875,0.0,-1.0,0.0,False,0.7080290091351795,4.636930143155592,1.7999904230237007e-05,6568,expanding,,,,,,,
SPY,Naive,2019-02-28,249.30145263671875,2019-03-28,20,252.2235870361328,249.30145263671875,2.9221343994140625,0.0,1.0,0.0,False,0.7080290091351795,4.127139371003029,1.7999904230237007e-05,6568,expanding,,,,,,,
SPY,Naive,2019-03-07,246.01837158203125,2019-03-08,1,245.5263671875,246.01837158203125,-0.49200439453125,0.0,-1.0,0.0,False,0.7084635945260345,0.6944667281886281,2.729997504502535e-05,6573,expanding,,,,,,,
SPY,Naive,2019-03-07,246.01837158203125,2019-03-14,5,251.52012634277344,246.01837158203125,5.5017547607421875,0.0,1.0,0.0,False,0.7084635945260345,7.765755083608619,2.729997504502535e-05,6573,expanding,,,,,,,
SPY,Naive,2019-03-07,246.01837158203125,2019-04-04,20,258.0368957519531,246.01837158203125,12.018524169921875,0.0,1.0,0.0,False,0.7084635945260345,16.96420855324588,2.729997504502535e-05,6573,expanding,,,,,,,
SPY,Naive,2019-03-14,251.52012634277344,2019-03-15,1,252.7626495361328,251.52012634277344,1.242523193359375,0.0,1.0,0.0,False,0.7089600646425133,1.7525996954227685,1.7900019884109497e-05,6578,expanding,,,,,,,
SPY,Naive,2019-03-14,251.52012634277344,2019-03-21,5,255.83563232421875,251.52012634277344,4.3155059814453125,0.0,1.0,0.0,False,0.7089600646425133,6.087093189968842,1.7900019884109497e-05,6578,expanding,,,,,,,
SPY,Naive,2019-03-14,251.52012634277344,2019-04-11,20,258.9624328613281,251.52012634277344,7.4423065185546875,0.0,1.0,0.0,False,0.7089600646425133,10.497497517448185,1.7900019884109497e-05,6578,expanding,,,,,,,
SPY,Naive,2019-03-21,255.83563232421875,2019-03-22,1,250.91177368164065,255.83563232421875,-4.923858642578097,0.0,-1.0,0.0,False,0.7093092386065484,6.941765840032073,1.6400008462369442e-05,6583,expanding,,,,,,,
SPY,Naive,2019-03-21,255.83563232421875,2019-03-28,5,252.2235870361328,255.83563232421875,-3.6120452880859375,0.0,-1.0,0.0,False,0.7093092386065484,5.0923420864810245,1.6400008462369442e-05,6583,expanding,,,,,,,
SPY,Naive,2019-03-21,255.83563232421875,2019-04-18,20,260.5888061523437,255.83563232421875,4.753173828124943,0.0,1.0,0.0,False,0.7093092386065484,6.701130578057385,1.6400008462369442e-05,6583,expanding,,,,,,,
SPY,Naive,2019-03-28,252.2235870361328,2019-03-29,1,253.81393432617188,252.2235870361328,1.5903472900390625,0.0,1.0,0.0,False,0.7101757871339115,2.23937132024354,3.699993249028921e-05,6588,expanding,,,,,,,
SPY,Naive,2019-03-28,252.2235870361328,2019-04-04,5,258.0368957519531,252.2235870361328,5.8133087158203125,0.0,1.0,0.0,False,0.7101757871339115,8.185732069634962,3.699993249028921e-05,6588,expanding,,,,,,,
SPY,Naive,2019-03-28,252.2235870361328,2019-04-26,20,263.634765625,252.2235870361328,11.411178588867188,0.0,1.0,0.0,False,0.7101757871339115,16.068104257566702,3.699993249028921e-05,6588,expanding,,,,,,,
SPY,Naive,2019-04-04,258.0368957519531,2019-04-05,1,259.28594970703125,258.0368957519531,1.249053955078125,0.0,1.0,0.0,False,0.7105189955350266,1.7579459000073279,1.610000617802143e-05,6593,expanding,,,,,,,
SPY,Naive,2019-04-04,258.0368957519531,2019-04-11,5,258.9624328613281,258.0368957519531,0.925537109375,0.0,1.0,0.0,False,0.7105189955350266,1.3026212039244116,1.610000617802143e-05,6593,expanding,,,,,,,
SPY,Naive,2019-04-04,258.0368957519531,2019-05-03,20,264.19189453125,258.0368957519531,6.154998779296875,0.0,1.0,0.0,False,0.7105189955350266,8.662680122523833,1.610000617802143e-05,6593,expanding,,,,,,,
SPY,Naive,2019-04-11,258.9624328613281,2019-04-12,1,260.7145690917969,258.9624328613281,1.75213623046875,0.0,1.0,0.0,False,0.7105456993076429,2.465902238485202,2.5999965146183968e-05,6598,expanding,,,,,,,
SPY,Naive,2019-04-11,258.9624328613281,2019-04-18,5,260.5888061523437,258.9624328613281,1.6263732910155682,0.0,1.0,0.0,False,0.7105456993076429,2.288907374431102,2.5999965146183968e-05,6598,expanding,,,,,,,
SPY,Naive,2019-04-11,258.9624328613281,2019-05-10,20,258.8636779785156,258.9624328613281,-0.0987548828125,0.0,-1.0,0.0,False,0.7105456993076429,0.13898456201863857,2.5999965146183968e-05,6598,expanding,,,,,,,
SPY,Naive,2019-04-18,260.5888061523437,2019-04-22,1,260.8134460449219,260.5888061523437,0.22463989257818184,0.0,1.0,0.0,False,0.7104988699066247,0.31617206176232837,2.8499984182417393e-05,6603,expanding,,,,,,,
SPY,Naive,2019-04-18,260.5888061523437,2019-04-26,5,263.634765625,260.5888061523437,3.045959472656307,0.0,1.0,0.0,False,0.7104988699066247,4.287071523500964,2.8499984182417393e-05,6603,expanding,,,,,,,
SPY,Naive,2019-04-18,260.5888061523437,2019-05-17,20,256.83306884765625,260.5888061523437,-3.755737304687443,0.0,-1.0,0.0,False,0.7104988699066247,5.28605669025347,2.8499984182417393e-05,6603,expanding,,,,,,,
SPY,Naive,2019-04-26,263.634765625,2019-04-29,1,264.0481262207031,263.634765625,0.413360595703125,0.0,1.0,0.0,False,0.7106479513711932,0.5816671882407413,2.6699970476329327e-05,6608,expanding,,,,,,,
SPY,Naive,2019-04-26,263.634765625,2019-05-03,5,264.19189453125,263.634765625,0.55712890625,0.0,1.0,0.0,False,0.7106479513711932,0.7839731405332575,2.6699970476329327e-05,6608,expanding,,,,,,,
SPY,Naive,2019-04-26,263.634765625,2019-05-24,20,254.08352661132807,263.634765625,-9.551239013671932,0.0,-1.0,0.0,False,0.7106479513711932,13.440183701708904,2.6699970476329327e-05,6608,expanding,,,,,,,
SPY,Naive,2019-05-03,264.19189453125,2019-05-06,1,263.10467529296875,264.19189453125,-1.08721923828125,0.0,-1.0,0.0,False,0.7109667033191458,1.5292125963221208,2.2900057956576347e-05,6613,expanding,,,,,,,
SPY,Naive,2019-05-03,264.19189453125,2019-05-10,5,258.8636779785156,264.19189453125,-5.328216552734375,0.0,-1.0,0.0,False,0.7109667033191458,7.494326426061323,2.2900057956576347e-05,6613,expanding,,,,,,,
SPY,Naive,2019-05-03,264.19189453125,2019-06-03,20,246.70672607421875,264.19189453125,-17.48516845703125,0.0,-1.0,0.0,False,0.7109667033191458,24.59351243230069,2.2900057956576347e-05,6613,expanding,,,,,,,
SPY,Naive,2019-05-10,258.8636779785156,2019-05-13,1,252.3583831787109,258.8636779785156,-6.505294799804716,0.0,-1.0,0.0,False,0.7116257862254215,9.141454575880188,2.2300053387880325e-05,6618,expanding,,,,,,,
SPY,Naive,2019-05-10,258.8636779785156,2019-05-17,5,256.83306884765625,258.8636779785156,-2.030609130859375,0.0,-1.0,0.0,False,0.7116257862254215,2.8534788510546463,2.2300053387880325e-05,6618,expanding,,,,,,,
SPY,Naive,2019-05-10,258.8636779785156,2019-06-10,20,259.6453857421875,258.8636779785156,0.781707763671875,0.0,1.0,0.0,False,0.7116257862254215,1.098481503625915,2.2300053387880325e-05,6618,expanding,,,,,,,
SPY,Naive,2019-05-17,256.83306884765625,2019-05-20,1,255.1347503662109,256.83306884765625,-1.698318481445341,0.0,-1.0,0.0,False,0.7132513160901429,2.3810940732014045,2.429995220154524e-05,6623,expanding,,,,,,,
SPY,Naive,2019-05-17,256.83306884765625,2019-05-24,5,254.08352661132807,256.83306884765625,-2.749542236328182,0.0,-1.0,0.0,False,0.7132513160901429,3.8549416934839362,2.429995220154524e-05,6623,expanding,,,,,,,
SPY,Naive,2019-05-17,256.83306884765625,2019-06-17,20,260.0046691894531,256.83306884765625,3.171600341796875,0.0,1.0,0.0,False,0.7132513160901429,4.446679971349732,2.429995220154524e-05,6623,expanding,,,,,,,
SPY,Naive,2019-05-24,254.08352661132807,2019-05-28,1,251.72039794921875,254.08352661132807,-2.363128662109318,0.0,-1.0,0.0,False,0.7139958395611851,3.309723294132462,6.580003537237644e-05,6628,expanding,,,,,,,
SPY,Naive,2019-05-24,254.08352661132807,2019-06-03,5,246.70672607421875,254.08352661132807,-7.376800537109318,0.0,-1.0,0.0,False,0.7139958395611851,10.331713615646596,6.580003537237644e-05,6628,expanding,,,,,,,
SPY,Naive,2019-05-24,254.08352661132807,2019-06-24,20,265.1246643066406,254.08352661132807,11.041137695312557,0.0,1.0,0.0,False,0.7139958395611851,15.463868391863926,6.580003537237644e-05,6628,expanding,,,,,,,
SPY,Naive,2019-06-03,246.70672607421875,2019-06-04,1,252.0618438720703,246.70672607421875,5.3551177978515625,0.0,1.0,0.0,False,0.7147757906390331,7.492024587268003,1.6400008462369442e-05,6633,expanding,,,,,,,
SPY,Naive,2019-06-03,246.70672607421875,2019-06-10,5,259.6453857421875,246.70672607421875,12.93865966796875,0.0,1.0,0.0,False,0.7147757906390331,18.101703831352715,1.6400008462369442e-05,6633,expanding,,,,,,,
SPY,Naive,2019-06-03,246.70672607421875,2019-07-01,20,266.9485778808594,246.70672607421875,20.241851806640625,0.0,1.0,0.0,False,0.7147757906390331,28.31916255661617,1.6400008462369442e-05,6633,expanding,,,,,,,
SPY,Naive,2019-06-10,259.6453857421875,2019-06-11,1,259.58251953125,259.6453857421875,-0.0628662109375,0.0,-1.0,0.0,False,0.7161867866786253,0.08777907119600346,1.989991869777441e-05,6638,expanding,,,,,,,
SPY,Naive,2019-06-10,259.6453857421875,2019-06-17,5,260.0046691894531,259.6453857421875,0.359283447265625,0.0,1.0,0.0,False,0.7161867866786253,0.5016616530051208,1.989991869777441e-05,6638,expanding,,,,,,,
SPY,Naive,2019-06-10,259.6453857421875,2019-07-09,20,268.32989501953125,259.6453857421875,8.68450927734375,0.0,1.0,0.0,False,0.7161867866786253,12.126039517733734,1.989991869777441e-05,6638,expanding,,,,,,,
SPY,Naive,2019-06-17,260.0046691894531,2019-06-18,1,262.72723388671875,260.0046691894531,2.722564697265625,0.0,1.0,0.0,False,0.7159452326360219,3.8027555365394052,1.71000137925148e-05,6643,expanding,,,,,,,
SPY,Naive,2019-06-17,260.0046691894531,2019-06-24,5,265.1246643066406,260.0046691894531,5.1199951171875,0.0,1.0,0.0,False,0.7159452326360219,7.1513781834070045,1.71000137925148e-05,6643,expanding,,,,,,,
SPY,Naive,2019-06-17,260.0046691894531,2019-07-16,20,270.6684265136719,260.0046691894531,10.66375732421875,0.0,1.0,0.0,False,0.7159452326360219,14.894655119018129,1.71000137925148e-05,6643,expanding,,,,,,,
SPY,Naive,2019-06-24,265.1246643066406,2019-06-25,1,262.5243835449219,265.1246643066406,-2.60028076171875,0.0,-1.0,0.0,False,0.7163910525032,3.629694637632475,2.5000073947012424e-05,6648,expanding,,,,,,,
SPY,Naive,2019-06-24,265.1246643066406,2019-07-01,5,266.9485778808594,265.1246643066406,1.82391357421875,0.0,1.0,0.0,False,0.7163910525032,2.545974810608907,2.5000073947012424e-05,6648,expanding,,,,,,,
SPY,Naive,2019-06-24,265.1246643066406,2019-07-23,20,270.8941650390625,265.1246643066406,5.769500732421875,0.0,1.0,0.0,False,0.7163910525032,8.05356336076811,2.5000073947012424e-05,6648,expanding,,,,,,,
SPY,Naive,2019-07-01,266.9485778808594,2019-07-02,1,267.64373779296875,266.9485778808594,0.695159912109375,0.0,1.0,0.0,False,0.7169872852814034,0.969556819737101,1.6600009985268116e-05,6653,expanding,,,,,,,
SPY,Naive,2019-07-01,266.9485778808594,2019-07-09,5,268.32989501953125,266.9485778808594,1.381317138671875,0.0,1.0,0.0,False,0.7169872852814034,1.9265573700232845,1.6600009985268116e-05,6653,expanding,,,,,,,
SPY,Naive,2019-07-01,266.9485778808594,2019-07-30,20,271.5172119140625,266.9485778808594,4.568634033203125,0.0,1.0,0.0,False,0.7169872852814034,6.371987519151091,1.6600009985268116e-05,6653,expanding,,,,,,,
SPY,Naive,2019-07-09,268.32989501953125,2019-07-10,1,269.6120300292969,268.32989501953125,1.282135009765625,0.0,1.0,0.0,False,0.7171933112675246,1.7877118896991053,1.680001150816679e-05,6658,expanding,,,,,,,
SPY,Naive,2019-07-09,268.32989501953125,2019-07-16,5,270.6684265136719,268.32989501953125,2.338531494140625,0.0,1.0,0.0,False,0.7171933112675246,3.260671087419435,1.680001150816679e-05,6658,expanding,,,,,,,
SPY,Naive,2019-07-09,268.32989501953125,2019-08-06,20,259.8517761230469,268.32989501953125,-8.478118896484375,0.0,-1.0,0.0,False,0.7171933112675246,11.821246466312763,1.680001150816679e-05,6658,expanding,,,,,,,
SPY,Naive,2019-07-16,270.6684265136719,2019-07-17,1,268.8265686035156,270.6684265136719,-1.84185791015625,0.0,-1.0,0.0,False,0.7172689778566433,2.567876162245472,2.8199981898069382e-05,6663,expanding,,,,,,,
SPY,Naive,2019-07-16,270.6684265136719,2019-07-23,5,270.8941650390625,270.6684265136719,0.225738525390625,0.0,1.0,0.0,False,0.7172689778566433,0.3147194878902767,2.8199981898069382e-05,6663,expanding,,,,,,,
SPY,Naive,2019-07-16,270.6684265136719,2019-08-13,20,264.1405029296875,270.6684265136719,-6.527923583984375,0.0,-1.0,0.0,False,0.7172689778566433,9.101081721798758,2.8199981898069382e-05,6663,expanding,,,,,,,
SPY,Naive,2019-07-23,270.8941650390625,2019-07-24,1,272.1672058105469,270.8941650390625,1.273040771484375,0.0,1.0,0.0,False,0.717767044005588,1.7736127370518617,2.480007242411375e-05,6668,expanding,,,,,,,
SPY,Naive,2019-07-23,270.8941650390625,2019-07-30,5,271.5172119140625,270.8941650390625,0.623046875,0.0,1.0,0.0,False,0.717767044005588,0.8680349428179506,2.480007242411375e-05,6668,expanding,,,,,,,
SPY,Naive,2019-07-23,270.8941650390625,2019-08-20,20,261.91949462890625,270.8941650390625,-8.97467041015625,0.0,-1.0,0.0,False,0.717767044005588,12.503597769092307,2.480007242411375e-05,6668,expanding,,,,,,,
SPY,Naive,2019-07-30,271.5172119140625,2019-07-31,1,268.54669189453125,271.5172119140625,-2.97052001953125,0.0,-1.0,0.0,False,0.7180613659554536,4.136860943045824,2.8199981898069382e-05,6673,expanding,,,,,,,
SPY,Naive,2019-07-30,271.5172119140625,2019-08-06,5,259.8517761230469,271.5172119140625,-11.665435791015625,0.0,-1.0,0.0,False,0.7180613659554536,16.245736568062785,2.8199981898069382e-05,6673,expanding,,,,,,,
SPY,Naive,2019-07-30,271.5172119140625,2019-08-27,20,259.0121154785156,271.5172119140625,-12.505096435546875,0.0,-1.0,0.0,False,0.7180613659554536,17.41508042130574,2.8199981898069382e-05,6673,expanding,,,,,,,
SPY,Naive,2019-08-06,259.8517761230469,2019-08-07,1,260.0052185058594,259.8517761230469,0.1534423828125,0.0,1.0,0.0,False,0.7203471258191162,0.21301172353262138,2.5499961338937283e-05,6678,expanding,,,,,,,
SPY,Naive,2019-08-06,259.8517761230469,2019-08-13,5,264.1405029296875,259.8517761230469,4.288726806640625,0.0,1.0,0.0,False,0.7203471258191162,5.953694618776826,2.5499961338937283e-05,6678,expanding,,,,,,,
SPY,Naive,2019-08-06,259.8517761230469,2019-09-04,20,265.48590087890625,259.8517761230469,5.634124755859375,0.0,1.0,0.0,False,0.7203471258191162,7.821402423800522,2.5499961338937283e-05,6678,expanding,,,,,,,
SPY,Naive,2019-08-13,264.1405029296875,2019-08-14,1,256.3305358886719,264.1405029296875,-7.809967041015625,0.0,-1.0,0.0,False,0.7219497568769322,10.817881669218371,2.2300053387880325e-05,6683,expanding,,,,,,,
SPY,Naive,2019-08-13,264.1405029296875,2019-08-20,5,261.91949462890625,264.1405029296875,-2.22100830078125,0.0,-1.0,0.0,False,0.7219497568769322,3.076402865469565,2.2300053387880325e-05,6683,expanding,,,,,,,
SPY,Naive,2019-08-13,264.1405029296875,2019-09-11,20,271.0927429199219,264.1405029296875,6.952239990234375,0.0,1.0,0.0,False,0.7219497568769322,9.629811387857417,2.2300053387880325e-05,6683,expanding,,,,,,,
SPY,Naive,2019-08-20,261.91949462890625,2019-08-21,1,264.0503234863281,261.91949462890625,2.130828857421875,0.0,1.0,0.0,False,0.7240185709799711,2.943058289979721,1.95999164134264e-05,6688,expanding,,,,,,,
SPY,Naive,2019-08-20,261.91949462890625,2019-08-27,5,259.0121154785156,261.91949462890625,-2.907379150390625,0.0,-1.0,0.0,False,0.7240185709799711,4.015614055942569,1.95999164134264e-05,6688,expanding,,,,,,,
SPY,Naive,2019-08-20,261.91949462890625,2019-09-18,20,271.8602294921875,261.91949462890625,9.94073486328125,0.0,1.0,0.0,False,0.7240185709799711,13.729944592203347,1.95999164134264e-05,6688,expanding,,,,,,,
SPY,Naive,2019-08-27,259.0121154785156,2019-08-28,1,260.8359680175781,259.0121154785156,1.8238525390625,0.0,1.0,0.0,False,0.7253988657037584,2.514275421830247,1.6400008462369442e-05,6693,expanding,,,,,,,
SPY,Naive,2019-08-27,259.0121154785156,2019-09-04,5,265.48590087890625,259.0121154785156,6.473785400390625,0.0,1.0,0.0,False,0.7253988657037584,8.924449301571444,1.6400008462369442e-05,6693,expanding,,,,,,,
SPY,Naive,2019-08-27,259.0121154785156,2019-09-25,20,269.9591369628906,259.0121154785156,10.947021484375,0.0,1.0,0.0,False,0.7253988657037584,15.091037499423928,1.6400008462369442e-05,6693,expanding,,,,,,,
SPY,Naive,2019-09-04,265.48590087890625,2019-09-05,1,268.898681640625,265.48590087890625,3.41278076171875,0.0,1.0,0.0,False,0.7263200784665855,4.698728374580871,1.580000389367342e-05,6698,expanding,,,,,,,
SPY,Naive,2019-09-04,265.48590087890625,2019-09-11,5,271.0927429199219,265.48590087890625,5.606842041015625,0.0,1.0,0.0,False,0.7263200784665855,7.719519544128325,1.580000389367342e-05,6698,expanding,,,,,,,
SPY,Naive,2019-09-04,265.48590087890625,2019-10-02,20,261.2876281738281,265.48590087890625,-4.198272705078125,0.0,-1.0,0.0,False,0.7263200784665855,5.780196403136151,1.580000389367342e-05,6698,expanding,,,,,,,
SPY,Naive,2019-09-11,271.0927429199219,2019-09-12,1,272.0318298339844,271.0927429199219,0.9390869140625,0.0,1.0,0.0,False,0.7266336359646172,1.2923801866340083,1.5700003132224083e-05,6703,expanding,,,,,,,
SPY,Naive,2019-09-11,271.0927429199219,2019-09-18,5,271.8602294921875,271.0927429199219,0.767486572265625,0.0,1.0,0.0,False,0.7266336359646172,1.0562221926965643,1.5700003132224083e-05,6703,expanding,,,,,,,
SPY,Naive,2019-09-11,271.0927429199219,2019-10-09,20,264.1993408203125,271.0927429199219,-6.893402099609375,0.0,-1.0,0.0,False,0.7266336359646172,9.486764386372341,1.5700003132224083e-05,6703,expanding,,,,,,,
SPY,Naive,2019-09-18,271.8602294921875,2019-09-19,1,271.8422241210937,271.8602294921875,-0.018005371093806843,0.0,-1.0,0.0,False,0.7265106071493782,0.024783356108804548,1.6200006939470768e-05,6708,expanding,,,,,,,
SPY,Naive,2019-09-18,271.8602294921875,2019-09-25,5,269.9591369628906,271.8602294921875,-1.901092529296875,0.0,-1.0,0.0,False,0.7265106071493782,2.616744353886619,1.6200006939470768e-05,6708,expanding,,,,,,,
SPY,Naive,2019-09-18,271.8602294921875,2019-10-16,20,270.6666564941406,271.8602294921875,-1.193572998046875,0.0,-1.0,0.0,False,0.7265106071493782,1.642884475878635,1.6200006939470768e-05,6708,expanding,,,,,,,
SPY,Naive,2019-09-25,269.9591369628906,2019-09-26,1,269.396728515625,269.9591369628906,-0.562408447265625,0.0,-1.0,0.0,False,0.7267256465088912,0.7738937657799368,2.8399983420968056e-05,6713,expanding,,,,,,,
SPY,Naive,2019-09-25,269.9591369628906,2019-10-02,5,261.2876281738281,269.9591369628906,-8.6715087890625,0.0,-1.0,0.0,False,0.7267256465088912,11.932300491553393,2.8399983420968056e-05,6713,expanding,,,,,,,
SPY,Naive,2019-09-25,269.9591369628906,2019-10-23,20,272.0090637207031,269.9591369628906,2.0499267578125,0.0,1.0,0.0,False,0.7267256465088912,2.8207711777616757,2.8399983420968056e-05,6713,expanding,,,,,,,
SPY,Naive,2019-10-02,261.2876281738281,2019-10-03,1,263.4283447265625,261.2876281738281,2.140716552734375,0.0,1.0,0.0,False,0.7278456841974685,2.9411681613455674,2.550007775425911e-05,6718,expanding,,,,,,,
SPY,Naive,2019-10-02,261.2876281738281,2019-10-09,5,264.1993408203125,261.2876281738281,2.911712646484375,0.0,1.0,0.0,False,0.7278456841974685,4.000453268737679,2.550007775425911e-05,6718,expanding,,,,,,,
SPY,Naive,2019-10-02,261.2876281738281,2019-10-30,20,275.87310791015625,261.2876281738281,14.585479736328125,0.0,1.0,0.0,False,0.7278456841974685,20.039247402298265,2.550007775425911e-05,6718,expanding,,,,,,,
SPY,Naive,2019-10-09,264.1993408203125,2019-10-10,1,265.98614501953125,264.1993408203125,1.78680419921875,0.0,1.0,0.0,False,0.7293080979959842,2.449999121261079,3.239989746361971e-05,6723,expanding,,,,,,,
SPY,Naive,2019-10-09,264.1993408203125,2019-10-16,5,270.6666564941406,264.1993408203125,6.467315673828125,0.0,1.0,0.0,False,0.7293080979959842,8.867741482096825,3.239989746361971e-05,6723,expanding,,,,,,,
SPY,Naive,2019-10-09,264.1993408203125,2019-11-06,20,278.5581359863281,264.1993408203125,14.358795166015625,0.0,1.0,0.0,False,0.7293080979959842,19.68824315192876,3.239989746361971e-05,6723,expanding,,,,,,,
SPY,Naive,2019-10-16,270.6666564941406,2019-10-17,1,271.4648132324219,270.6666564941406,0.79815673828125,0.0,1.0,0.0,False,0.7299458285541971,1.0934465367959676,5.9299985878169537e-05,6728,expanding,,,,,,,
SPY,Naive,2019-10-16,270.6666564941406,2019-10-23,5,272.0090637207031,270.6666564941406,1.3424072265625,0.0,1.0,0.0,False,0.7299458285541971,1.8390504802546848,5.9299985878169537e-05,6728,expanding,,,,,,,
