dataset,model,origin,origin_actual,forecast_date,horizon,actual,forecast,actual_change,predicted_change,actual_direction,predicted_direction,direction_correct,mase_scale,scaled_absolute_error,elapsed_seconds,train_size,window,forecast_scale,model_identifier,transformers_version,device,model_configuration,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,training_data_end,validation_start,validation_end,forecast_origin,scaler_fit_end,scaler_mean,scaler_std,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,absolute_error,squared_error,standardized_prediction
SPY,PatchTST,2019-11-06,278.5581359863281,2019-11-13,5,280.3722839355469,264.7245788574219,1.81414794921875,-13.83355712890625,1.0,-1.0,False,0.7304420810677965,21.42223933107798,7.031562800053507,6743,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1244,47,2018-11-05,2018-11-06,2019-11-06,2019-11-06,2018-11-05,96.11273193359376,53.7537956237793,14,9,True,0.049123078584671,7.017378099961206,0.0013561999658122,19540,True,True,,,15.647705078125,244.8506742119789,3.1367430888775893
SPY,PatchTST,2019-11-06,278.5581359863281,2019-12-05,20,283.0207824707031,265.94659423828125,4.462646484375,-12.611541748046877,1.0,-1.0,False,0.7304420810677965,23.37514318378533,7.031562800053507,6743,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1244,47,2018-11-05,2018-11-06,2019-11-06,2019-11-06,2018-11-05,96.11273193359376,53.7537956237793,14,9,True,0.049123078584671,7.017378099961206,0.0013561999658122,19540,True,True,,,17.074188232421875,291.52790379617363,3.1594766533948233
SPY,PatchTST,2019-11-13,280.3722839355469,2019-11-14,1,280.7803039550781,262.0758361816406,0.40802001953125,-18.29644775390625,1.0,-1.0,False,0.7303283078521736,25.611040366825662,4.552743499982171,6748,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1245,47,2018-11-12,2018-11-13,2019-11-13,2019-11-13,2018-11-12,96.2286376953125,53.89522552490234,9,4,True,0.0521657168865203,4.538191800005734,0.0010731999063864,19540,True,True,,,18.7044677734375,349.857114687562,3.077215038458245
SPY,PatchTST,2019-11-13,280.3722839355469,2019-11-20,5,281.8868408203125,260.85760498046875,1.514556884765625,-19.514678955078125,1.0,-1.0,False,0.7303283078521736,28.794222562300423,4.552743499982171,6748,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1245,47,2018-11-12,2018-11-13,2019-11-13,2019-11-13,2018-11-12,96.2286376953125,53.89522552490234,9,4,True,0.0521657168865203,4.538191800005734,0.0010731999063864,19540,True,True,,,21.02923583984375,442.22876000776887,3.0546113441735074
SPY,PatchTST,2019-11-13,280.3722839355469,2019-12-12,20,287.6558532714844,260.7415466308594,7.2835693359375,-19.6307373046875,1.0,-1.0,False,0.7303283078521736,36.85233935375917,4.552743499982171,6748,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1245,47,2018-11-12,2018-11-13,2019-11-13,2019-11-13,2018-11-12,96.2286376953125,53.89522552490234,9,4,True,0.0521657168865203,4.538191800005734,0.0010731999063864,19540,True,True,,,26.914306640625,724.379901945591,3.052457937290448
SPY,PatchTST,2019-11-20,281.8868408203125,2019-11-21,1,281.4334716796875,265.9225158691406,-0.453369140625,-15.964324951171877,-1.0,-1.0,True,0.7303476796895975,21.23776968407585,7.895961800008081,6753,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1246,47,2018-11-19,2018-11-20,2019-11-20,2019-11-20,2018-11-19,96.3404312133789,54.02498626708984,16,11,True,0.0491704493761062,7.881255500018597,0.0013908999972045,19540,True,True,,,15.510955810546877,240.58975015673784,3.1389565527583536
SPY,PatchTST,2019-11-20,281.8868408203125,2019-11-27,5,286.1592712402344,266.8502502441406,4.272430419921875,-15.036590576171877,1.0,-1.0,False,0.7303476796895975,26.438121915168143,7.895961800008081,6753,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1246,47,2018-11-19,2018-11-20,2019-11-20,2019-11-20,2018-11-19,96.3404312133789,54.02498626708984,16,11,True,0.0491704493761062,7.881255500018597,0.0013908999972045,19540,True,True,,,19.30902099609375,372.8382918275893,3.1561288731808608
SPY,PatchTST,2019-11-20,281.8868408203125,2019-12-19,20,291.0755310058594,266.1234130859375,9.188690185546877,-15.763427734375,1.0,-1.0,False,0.7303476796895975,34.164711703509056,7.895961800008081,6753,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1246,47,2018-11-19,2018-11-20,2019-11-20,2019-11-20,2018-11-19,96.3404312133789,54.02498626708984,16,11,True,0.0491704493761062,7.881255500018597,0.0013908999972045,19540,True,True,,,24.952117919921875,622.6081886896864,3.1426751509603723
SPY,PatchTST,2019-11-27,286.1592712402344,2019-11-29,1,285.0979919433594,266.14227294921875,-1.061279296875,-20.016998291015625,-1.0,-1.0,True,0.7305737312365449,25.946346253179406,4.817166200024076,6758,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1247,47,2018-11-27,2018-11-28,2019-11-27,2019-11-27,2018-11-27,96.44796752929688,54.14328002929688,10,5,True,0.0501644536852836,4.801494300016202,0.0012480000732466,19540,True,True,,,18.955718994140625,359.31928258482367,3.134171134960801
SPY,PatchTST,2019-11-27,286.1592712402344,2019-12-05,5,283.0207824707031,266.4007568359375,-3.13848876953125,-19.758514404296875,-1.0,-1.0,True,0.7305737312365449,22.74927899013713,4.817166200024076,6758,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1247,47,2018-11-27,2018-11-28,2019-11-27,2019-11-27,2018-11-27,96.44796752929688,54.14328002929688,10,5,True,0.0501644536852836,4.801494300016202,0.0012480000732466,19540,True,True,,,16.620025634765625,276.2252521002665,3.1389452063982697
SPY,PatchTST,2019-11-27,286.1592712402344,2019-12-27,20,294.2931823730469,270.7623291015625,8.1339111328125,-15.396942138671877,1.0,-1.0,False,0.7305737312365449,32.208731665805765,4.817166200024076,6758,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1247,47,2018-11-27,2018-11-28,2019-11-27,2019-11-27,2018-11-27,96.44796752929688,54.14328002929688,10,5,True,0.0501644536852836,4.801494300016202,0.0012480000732466,19540,True,True,,,23.53085327148437,553.7010556841269,3.2195013209015833
SPY,PatchTST,2019-12-05,283.0207824707031,2019-12-06,1,285.6059265136719,270.7828369140625,2.58514404296875,-12.237945556640623,1.0,-1.0,False,0.731160329453729,20.2733778112444,4.561808299971744,6763,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1248,47,2018-12-04,2018-12-06,2019-12-05,2019-12-05,2018-12-04,96.5615692138672,54.27740478515625,9,4,True,0.0475994162261486,4.549168600002304,0.0010280000278726,19540,True,True,,,14.823089599609377,219.7239852780476,3.2098304697840163
SPY,PatchTST,2019-12-05,283.0207824707031,2019-12-12,5,287.6558532714844,269.263916015625,4.63507080078125,-13.756866455078123,1.0,-1.0,False,0.731160329453729,25.15445178706635,4.561808299971744,6763,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1248,47,2018-12-04,2018-12-06,2019-12-05,2019-12-05,2018-12-04,96.5615692138672,54.27740478515625,9,4,True,0.0475994162261486,4.549168600002304,0.0010280000278726,19540,True,True,,,18.39193725585937,338.2633560234681,3.1818460644048394
SPY,PatchTST,2019-12-05,283.0207824707031,2020-01-06,20,295.004150390625,272.1434936523437,11.983367919921877,-10.877288818359377,1.0,-1.0,False,0.731160329453729,31.266270635007107,4.561808299971744,6763,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1248,47,2018-12-04,2018-12-06,2019-12-05,2019-12-05,2018-12-04,96.5615692138672,54.27740478515625,9,4,True,0.0475994162261486,4.549168600002304,0.0010280000278726,19540,True,True,,,22.86065673828125,522.6096265055239,3.2348990364125614
SPY,PatchTST,2019-12-12,287.6558532714844,2019-12-13,1,287.8281555175781,269.3602905273437,0.17230224609375,-18.295562744140625,1.0,-1.0,False,0.731664280745556,25.240900063367683,6.350570300011896,6768,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1249,47,2018-12-12,2018-12-13,2019-12-12,2019-12-12,2018-12-12,96.6686019897461,54.39392852783203,13,8,True,0.0414353646337986,6.337777400040068,0.0010911000426858,19540,True,True,,,18.46786499023437,341.0620372975245,3.174833905391399
SPY,PatchTST,2019-12-12,287.6558532714844,2019-12-19,5,291.0755310058594,269.6912536621094,3.419677734375,-17.964599609375,1.0,-1.0,False,0.731664280745556,29.226898054883463,6.350570300011896,6768,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1249,47,2018-12-12,2018-12-13,2019-12-12,2019-12-12,2018-12-12,96.6686019897461,54.39392852783203,13,8,True,0.0414353646337986,6.337777400040068,0.0010911000426858,19540,True,True,,,21.38427734375,457.2873175144196,3.18091846563044
SPY,PatchTST,2019-12-12,287.6558532714844,2020-01-13,20,298.9327697753906,270.9984436035156,11.27691650390625,-16.65740966796875,1.0,-1.0,False,0.731664280745556,38.179157992256094,6.350570300011896,6768,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1249,47,2018-12-12,2018-12-13,2019-12-12,2019-12-12,2018-12-12,96.6686019897461,54.39392852783203,13,8,True,0.0414353646337986,6.337777400040068,0.0010911000426858,19540,True,True,,,27.934326171875,780.3265786767006,3.2049503746464874
SPY,PatchTST,2019-12-19,291.0755310058594,2019-12-20,1,292.3515930175781,271.2743835449219,1.27606201171875,-19.8011474609375,1.0,-1.0,False,0.7316290409833951,28.808601479687045,7.58214610000141,6773,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1250,47,2018-12-19,2018-12-20,2019-12-19,2019-12-19,2018-12-19,96.77008819580078,54.49648666381836,15,10,True,0.03628546372056,7.568692900007591,0.0010867998935282,19540,True,True,,,21.07720947265625,444.2487591542304,3.2021201004317046
SPY,PatchTST,2019-12-19,291.0755310058594,2019-12-27,5,294.2931823730469,270.93853759765625,3.2176513671875,-20.136993408203125,1.0,-1.0,False,0.7316290409833951,31.921429395420454,7.58214610000141,6773,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1250,47,2018-12-19,2018-12-20,2019-12-19,2019-12-19,2018-12-19,96.77008819580078,54.49648666381836,15,10,True,0.03628546372056,7.568692900007591,0.0010867998935282,19540,True,True,,,23.354644775390625,545.4394325846806,3.19595739219443
SPY,PatchTST,2019-12-19,291.0755310058594,2020-01-21,20,301.9862976074219,272.54864501953125,10.9107666015625,-18.526885986328125,1.0,-1.0,False,0.7316290409833951,40.235762850970175,7.58214610000141,6773,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1250,47,2018-12-19,2018-12-20,2019-12-19,2019-12-19,2018-12-19,96.77008819580078,54.49648666381836,15,10,True,0.03628546372056,7.568692900007591,0.0010867998935282,19540,True,True,,,29.437652587890625,866.5753898853436,3.2255025522669967
SPY,PatchTST,2019-12-27,294.2931823730469,2019-12-30,1,292.6706237792969,274.7959899902344,-1.62255859375,-19.4971923828125,-1.0,-1.0,True,0.7315855314725619,24.432732770266504,9.09788919996936,6778,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1251,47,2018-12-27,2018-12-28,2019-12-27,2019-12-27,2018-12-27,96.8625030517578,54.577884674072266,18,13,True,0.0303219333291053,9.083031399990432,0.0013050000416114,19540,True,True,,,17.8746337890625,319.5025330930948,3.2601755821255844
SPY,PatchTST,2019-12-27,294.2931823730469,2020-01-06,5,295.004150390625,274.34747314453125,0.710968017578125,-19.945709228515625,1.0,-1.0,False,0.7315855314725619,28.235491760635615,9.09788919996936,6778,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1251,47,2018-12-27,2018-12-28,2019-12-27,2019-12-27,2018-12-27,96.8625030517578,54.577884674072266,18,13,True,0.0303219333291053,9.083031399990432,0.0013050000416114,19540,True,True,,,20.65667724609375,426.69831484928727,3.2519576592731037
SPY,PatchTST,2019-12-27,294.2931823730469,2020-01-28,20,297.9665832519531,275.61572265625,3.67340087890625,-18.677459716796875,1.0,-1.0,False,0.7315855314725619,30.55126110916177,9.09788919996936,6778,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1251,47,2018-12-27,2018-12-28,2019-12-27,2019-12-27,2018-12-27,96.8625030517578,54.577884674072266,18,13,True,0.0303219333291053,9.083031399990432,0.0013050000416114,19540,True,True,,,22.350860595703125,499.56096936855465,3.275195084455345
SPY,PatchTST,2020-01-06,295.004150390625,2020-01-07,1,294.17462158203125,277.095703125,-0.82952880859375,-17.908447265625,-1.0,-1.0,True,0.7322907477344817,23.322592166935078,9.623672200017609,6783,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1252,47,2019-01-04,2019-01-07,2020-01-06,2020-01-06,2019-01-04,96.95880889892578,54.667850494384766,19,14,True,0.0269059743732213,9.609213899937458,0.0010957999620586,19540,True,True,,,17.07891845703125,291.6894556619227,3.2951157325012637
SPY,PatchTST,2020-01-06,295.004150390625,2020-01-13,5,298.9327697753906,277.2391662597656,3.928619384765625,-17.764984130859375,1.0,-1.0,False,0.7322907477344817,29.62430371097737,9.623672200017609,6783,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1252,47,2019-01-04,2019-01-07,2020-01-06,2020-01-06,2019-01-04,96.95880889892578,54.667850494384766,19,14,True,0.0269059743732213,9.609213899937458,0.0010957999620586,19540,True,True,,,21.693603515625,470.61243349313736,3.2977400013076683
SPY,PatchTST,2020-01-06,295.004150390625,2020-02-04,20,299.944580078125,279.2831115722656,4.9404296875,-15.721038818359377,1.0,-1.0,False,0.7322907477344817,28.21484303847976,9.623672200017609,6783,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1252,47,2019-01-04,2019-01-07,2020-01-06,2020-01-06,2019-01-04,96.95880889892578,54.667850494384766,19,14,True,0.0269059743732213,9.609213899937458,0.0010957999620586,19540,True,True,,,20.66146850585937,426.8962808186188,3.3351284351680768
SPY,PatchTST,2020-01-13,298.9327697753906,2020-01-14,1,298.4770202636719,277.414306640625,-0.45574951171875,-21.518463134765625,-1.0,-1.0,True,0.7328270355310044,28.741725675806837,6.435600599972531,6788,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1253,47,2019-01-11,2019-01-14,2020-01-13,2020-01-13,2019-01-11,97.06077575683594,54.77109146118164,13,8,True,0.0256777536123991,6.420431699953042,0.0010902999201789,19540,True,True,,,21.062713623046875,443.6379051664844,3.292859902410608
SPY,PatchTST,2020-01-13,298.9327697753906,2020-01-21,5,301.9862976074219,278.93621826171875,3.05352783203125,-19.996551513671875,1.0,-1.0,False,0.7328270355310044,31.453642166737342,6.435600599972531,6788,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1253,47,2019-01-11,2019-01-14,2020-01-13,2020-01-13,2019-01-11,97.06077575683594,54.77109146118164,13,8,True,0.0256777536123991,6.420431699953042,0.0010902999201789,19540,True,True,,,23.050079345703125,531.3061578432098,3.3206466705850635
SPY,PatchTST,2020-01-13,298.9327697753906,2020-02-11,20,305.595947265625,279.147705078125,6.663177490234375,-19.785064697265625,1.0,-1.0,False,0.7328270355310044,36.0907020417658,6.435600599972531,6788,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1253,47,2019-01-11,2019-01-14,2020-01-13,2020-01-13,2019-01-11,97.06077575683594,54.77109146118164,13,8,True,0.0256777536123991,6.420431699953042,0.0010902999201789,19540,True,True,,,26.4482421875,699.5095148086548,3.3245079559961117
SPY,PatchTST,2020-01-21,301.9862976074219,2020-01-22,1,302.0227966308594,280.0227966308594,0.0364990234375,-21.9635009765625,1.0,-1.0,False,0.7330458240037252,30.01176635839917,11.176118400064295,6793,expanding,original,PatchTST-HF-supervised-v1,5.15.0,cpu,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",252,21,7,20,5,1254,47,2019-01-18,2019-01-22,2020-01-21,2020-01-21,2019-01-18,97.16549682617188,54.880950927734375,22,17,True,0.0277363862842321,11.163061500061303,0.0010932000586763,19540,True,True,,,22.0,484.0,3.3318901497437357
