date,y
1993-06-18,24.711223602294922
1993-06-21,24.76325798034668
1993-06-22,24.780616760253906
1993-06-23,24.55503273010254
1993-06-24,24.884754180908203
1993-06-25,24.867389678955078
1993-06-28,25.145036697387695
1993-06-29,25.023555755615234
1993-06-30,25.023555755615234
1993-07-01,24.954164505004883
1993-07-02,24.815324783325195
1993-07-06,24.55503273010254
1993-07-07,24.62443733215332
1993-07-08,24.902095794677734
1993-07-09,24.971506118774414
1993-07-12,24.954164505004883
1993-07-13,24.93681526184082
1993-07-14,25.023555755615234
1993-07-15,24.919458389282227
1993-07-16,24.850032806396484
1993-07-19,24.832674026489258
1993-07-20,24.902095794677734
1993-07-21,24.884754180908203
1993-07-22,24.711223602294922
1993-07-23,24.832674026489258
1993-07-26,24.971506118774414
1993-07-27,24.954164505004883
1993-07-28,24.902095794677734
1993-07-29,25.040908813476562
1993-07-30,24.902095794677734
1993-08-02,24.971506118774414
1993-08-03,24.988861083984375
1993-08-04,24.988861083984375
1993-08-05,24.93681526184082
1993-08-06,24.971506118774414
1993-08-09,25.110342025756836
1993-08-10,25.092985153198242
1993-08-11,25.092985153198242
1993-08-12,25.023555755615234
1993-08-13,25.058273315429688
1993-08-16,25.197097778320312
1993-08-17,25.28386688232422
1993-08-18,25.422706604003906
1993-08-19,25.422706604003906
1993-08-20,25.440061569213867
1993-08-23,25.387977600097656
1993-08-24,25.665645599365234
1993-08-25,25.683000564575195
1993-08-26,25.70033836364746
1993-08-27,25.683000564575195
1993-08-30,25.787118911743164
1993-08-31,25.856529235839844
1993-09-01,25.821823120117188
1993-09-02,25.735065460205078
1993-09-03,25.752412796020508
1993-09-07,25.578886032104492
1993-09-08,25.492111206054688
1993-09-09,25.54417610168457
1993-09-10,25.7697696685791
1993-09-13,25.787118911743164
1993-09-14,25.683000564575195
1993-09-15,25.752412796020508
1993-09-16,25.648290634155273
1993-09-17,25.598575592041016
1993-09-20,25.38901710510254
1993-09-21,25.301715850830078
1993-09-22,25.511241912841797
1993-09-23,25.65094566345215
1993-09-24,25.581106185913086
1993-09-27,25.8604736328125
1993-09-28,25.808094024658203
1993-09-29,25.720781326293945
1993-09-30,25.66840171813965
1993-10-01,25.79063606262207
1993-10-04,25.8255672454834
1993-10-05,25.79063606262207
1993-10-06,25.77316665649414
1993-10-07,25.703332901000977
1993-10-08,25.738262176513672
1993-10-11,25.79063606262207
1993-10-12,25.8255672454834
1993-10-13,25.8255672454834
1993-10-14,26.15733528137207
1993-10-15,26.297035217285156
1993-10-18,26.227176666259766
1993-10-19,26.03510856628418
1993-10-20,26.07001495361328
1993-10-21,26.03510856628418
1993-10-22,25.91287612915039
1993-10-25,25.98271369934082
1993-10-26,25.965253829956055
1993-10-27,25.98271369934082
1993-10-28,26.174785614013672
1993-10-29,26.174785614013672
1993-11-01,26.244653701782227
1993-11-02,26.227176666259766
1993-11-03,25.895416259765625
1993-11-04,25.616024017333984
1993-11-05,25.738262176513672
1993-11-08,25.77316665649414
1993-11-09,25.79063606262207
1993-11-10,25.98271369934082
1993-11-11,25.91287612915039
1993-11-12,26.03510856628418
1993-11-15,26.01763343811035
1993-11-16,26.139873504638672
1993-11-17,26.000173568725586
1993-11-18,25.930330276489258
1993-11-19,25.87794303894043
1993-11-22,25.720781326293945
1993-11-23,25.8604736328125
1993-11-24,25.965253829956055
1993-11-26,25.98271369934082
1993-11-29,25.87794303894043
1993-11-30,25.895416259765625
1993-12-01,25.930330276489258
1993-12-02,26.000173568725586
1993-12-03,26.104951858520508
1993-12-06,26.19223976135254
1993-12-07,26.174785614013672
1993-12-08,26.174785614013672
1993-12-09,26.087488174438477
1993-12-10,26.03510856628418
1993-12-13,26.19223976135254
1993-12-14,26.000173568725586
1993-12-15,25.965253829956055
1993-12-16,26.052549362182617
1993-12-17,26.195737838745117
1993-12-20,26.230892181396484
1993-12-21,26.143001556396484
1993-12-22,26.31880760192871
1993-12-23,26.30121612548828
1993-12-27,26.44186782836914
1993-12-28,26.494604110717773
1993-12-29,26.459455490112305
1993-12-30,26.353973388671875
1993-12-31,26.21333122253418
1994-01-03,26.143001556396484
1994-01-04,26.248477935791016
1994-01-05,26.30121612548828
1994-01-06,26.30121612548828
1994-01-07,26.459455490112305
1994-01-10,26.77591896057129
1994-01-11,26.723163604736328
1994-01-12,26.635265350341797
1994-01-13,26.56494140625
1994-01-14,26.670421600341797
1994-01-17,26.670421600341797
1994-01-18,26.705595016479492
1994-01-19,26.635265350341797
1994-01-20,26.705595016479492
1994-01-21,26.65283966064453
1994-01-24,26.54737091064453
1994-01-25,26.54737091064453
1994-01-26,26.6176700592041
1994-01-27,26.863826751708984
1994-01-28,26.934125900268555
1994-01-31,27.127527236938477
1994-02-01,26.986886978149414
1994-02-02,27.162710189819336
1994-02-03,27.03963279724121
1994-02-04,26.424306869506836
1994-02-07,26.54737091064453
1994-02-08,26.56494140625
1994-02-09,26.670421600341797
1994-02-10,26.44186782836914
1994-02-11,26.529769897460938
1994-02-14,26.56494140625
1994-02-15,26.705595016479492
1994-02-16,26.688011169433594
1994-02-17,26.529769897460938
1994-02-18,26.371540069580078
1994-02-22,26.635265350341797
1994-02-23,26.56494140625
1994-02-24,26.21333122253418
1994-02-25,26.33638572692871
1994-02-28,26.33638572692871
1994-03-01,26.230892181396484
1994-03-02,26.266077041625977
1994-03-03,26.195737838745117
1994-03-04,26.266077041625977
1994-03-07,26.406707763671875
1994-03-08,26.30121612548828
1994-03-09,26.424306869506836
1994-03-10,26.21333122253418
1994-03-11,26.353973388671875
1994-03-14,26.389135360717773
1994-03-15,26.371540069580078
1994-03-16,26.58253288269043
1994-03-17,26.58253288269043
1994-03-18,26.576725006103516
1994-03-21,26.505971908569336
1994-03-22,26.576725006103516
1994-03-23,26.559036254882812
1994-03-24,26.24077033996582
1994-03-25,25.993209838867188
1994-03-28,26.0285701751709
1994-03-29,25.515762329101562
1994-03-30,25.16213035583496
1994-03-31,25.232858657836914
1994-04-04,24.843828201293945
1994-04-05,25.356643676757812
1994-04-06,25.356643676757812
1994-04-07,25.480403900146484
1994-04-08,25.285888671875
1994-04-11,25.392000198364258
1994-04-12,25.356643676757812
1994-04-13,25.22401237487793
1994-04-14,25.232858657836914
1994-04-15,25.232858657836914
1994-04-18,25.064870834350586
1994-04-19,25.10024070739746
1994-04-20,25.07370376586914
1994-04-21,25.409690856933594
1994-04-22,25.383163452148438
1994-04-25,25.648374557495117
1994-04-26,25.621871948242188
1994-04-28,25.43619155883789
1994-04-29,25.515762329101562
1994-05-02,25.67491912841797
1994-05-03,25.648374557495117
1994-05-04,25.604188919067383
1994-05-05,25.568822860717773
1994-05-06,25.321264266967773
1994-05-09,25.10024070739746
1994-05-10,25.294748306274414
1994-05-11,25.064870834350586
1994-05-12,25.188648223876953
1994-05-13,25.188648223876953
1994-05-16,25.19748878479004
1994-05-17,25.568822860717773
1994-05-18,25.754491806030273
1994-05-19,25.878267288208008
1994-05-20,25.781023025512695
1994-05-23,25.7368106842041
1994-05-24,25.842905044555664
1994-05-25,25.913631439208984
1994-05-26,25.931299209594727
1994-05-27,25.957839965820312
1994-05-31,25.9224796295166
1994-06-01,26.03740882873535
1994-06-02,26.01089096069336
1994-06-03,26.161176681518555
1994-06-06,26.152347564697266
1994-06-07,26.116973876953125
1994-06-08,25.90478515625
1994-06-09,26.046247482299805
1994-06-10,26.090444564819336
1994-06-13,26.125818252563477
1994-06-14,26.329174041748047
1994-06-15,26.223073959350586
1994-06-16,26.276124954223633
1994-06-17,26.129459381103516
1994-06-20,25.90696144104004
1994-06-21,25.68446922302246
1994-06-22,25.782358169555664
1994-06-23,25.631067276000977
1994-06-24,25.09709930419922
1994-06-27,25.53318214416504
1994-06-28,25.408573150634766
1994-06-29,25.48868751525879
1994-06-30,25.3284969329834
1994-07-01,25.381874084472656
1994-07-05,25.515384674072266
1994-07-06,25.47978401184082
1994-07-07,25.586565017700195
1994-07-08,25.577678680419922
1994-07-11,25.48868751525879
1994-07-12,25.524290084838867
1994-07-13,25.56878089904785
1994-07-14,25.84465789794922
1994-07-15,25.853565216064453
1994-07-18,25.898056030273438
1994-07-19,25.84465789794922
1994-07-20,25.728954315185547
1994-07-21,25.782358169555664
1994-07-22,25.826862335205078
1994-07-25,25.86246109008789
1994-07-26,25.835769653320312
1994-07-27,25.835769653320312
1994-07-28,25.88913917541504
1994-07-29,26.14725112915039
1994-08-01,26.271839141845703
1994-08-02,26.307464599609375
1994-08-03,26.316354751586914
1994-08-04,26.165048599243164
1994-08-05,26.0760498046875
1994-08-08,26.138341903686523
1994-08-09,26.182861328125
1994-08-10,26.28076171875
1994-08-11,26.182861328125
1994-08-12,26.387544631958008
1994-08-15,26.378652572631836
1994-08-16,26.565540313720703
1994-08-17,26.547727584838867
1994-08-18,26.45873260498047
1994-08-19,26.44094467163086
1994-08-22,26.41423988342285
1994-08-23,26.565540313720703
1994-08-24,26.850322723388672
1994-08-25,26.779136657714844
1994-08-26,27.16181755065918
1994-08-29,27.14402198791504
1994-08-30,27.215213775634766
1994-08-31,27.14402198791504
1994-09-01,27.05501937866211
1994-09-02,26.939334869384766
1994-09-06,26.948219299316406
1994-09-07,26.921541213989258
1994-09-08,27.05501937866211
1994-09-09,26.770221710205078
1994-09-12,26.690120697021484
1994-09-13,26.770221710205078
1994-09-14,26.796918869018555
1994-09-15,27.135116577148438
1994-09-16,26.942007064819336
1994-09-19,26.9688720703125
1994-09-20,26.4584903717041
1994-09-21,26.4584903717041
1994-09-22,26.39582633972168
1994-09-23,26.3062801361084
1994-09-26,26.440601348876953
1994-09-27,26.422683715820312
1994-09-28,26.628618240356445
1994-09-29,26.494325637817383
1994-09-30,26.4584903717041
1994-10-03,26.39582633972168
1994-10-04,26.001846313476562
1994-10-05,26.010812759399414
1994-10-06,25.930219650268555
1994-10-07,26.046598434448242
1994-10-10,26.324188232421875
1994-10-11,26.718154907226562
1994-10-12,26.753976821899414
1994-10-13,26.843502044677734
1994-10-14,26.95989990234375
1994-10-17,26.906190872192383
1994-10-18,26.843502044677734
1994-10-19,26.9688720703125
1994-10-20,26.789775848388672
1994-10-21,26.68232536315918
1994-10-24,26.4584903717041
1994-10-25,26.4853515625
1994-10-26,26.583843231201172
1994-10-27,26.74501609802246
1994-10-28,27.309110641479492
1994-10-31,27.21062660217285
1994-11-01,26.906190872192383
1994-11-02,26.753976821899414
1994-11-03,26.897220611572266
1994-11-04,26.54803466796875
1994-11-07,26.628618240356445
1994-11-08,26.834562301635742
1994-11-09,26.879329681396484
1994-11-10,26.691314697265625
1994-11-11,26.592803955078125
1994-11-14,26.843502044677734
1994-11-15,26.753976821899414
1994-11-16,26.843502044677734
1994-11-17,26.664430618286133
1994-11-18,26.628618240356445
1994-11-21,26.360013961791992
1994-11-22,25.786954879760742
1994-11-23,25.930219650268555
1994-11-25,26.05556869506836
1994-11-28,26.171972274780273
1994-11-29,26.163026809692383
1994-11-30,26.127195358276367
1994-12-01,25.867549896240234
1994-12-02,26.109294891357422
1994-12-05,26.136165618896484
1994-12-06,26.154064178466797
1994-12-07,25.96603775024414
1994-12-08,25.71532440185547
1994-12-09,25.813825607299805
1994-12-12,25.983938217163086
1994-12-13,26.082433700561523
1994-12-14,26.216739654541016
1994-12-15,26.297319412231445
1994-12-16,26.4257755279541
1994-12-19,26.46185874938965
1994-12-20,26.38065528869629
1994-12-21,26.66042709350586
1994-12-22,26.579206466674805
1994-12-23,26.60627555847168
1994-12-27,26.750690460205078
1994-12-28,26.615304946899414
1994-12-29,26.633338928222656
1994-12-30,26.317466735839844
1995-01-03,26.443828582763672
1995-01-04,26.5701847076416
1995-01-05,26.5701847076416
1995-01-06,26.597257614135742
1995-01-09,26.624330520629883
1995-01-10,26.65140724182129
1995-01-11,26.669452667236328
1995-01-12,26.67848014831543
1995-01-13,26.994361877441406
1995-01-16,27.156824111938477
1995-01-17,27.165847778320312
1995-01-18,27.13877296447754
1995-01-19,26.985355377197266
1995-01-20,26.88606834411621
1995-01-23,26.967269897460938
1995-01-24,27.00337791442871
1995-01-25,27.075584411621094
1995-01-26,27.10266876220703
1995-01-27,27.21097183227539
1995-01-30,27.093631744384766
1995-01-31,27.20192527770996
1995-02-01,27.192909240722656
1995-02-02,27.355375289916992
1995-02-03,27.74344825744629
1995-02-06,27.860788345336914
1995-02-07,27.89689826965332
1995-02-08,27.89689826965332
1995-02-09,27.89689826965332
1995-02-10,27.932981491088867
1995-02-13,27.94200897216797
1995-02-14,27.978113174438477
1995-02-15,28.131542205810547
1995-02-16,28.09543228149414
1995-02-17,27.98713493347168
1995-02-21,27.978113174438477
1995-02-22,28.185699462890625
1995-02-23,28.230810165405273
1995-02-24,28.303014755249023
1995-02-27,28.07740020751953
1995-02-28,28.312028884887695
1995-03-01,28.131542205810547
1995-03-02,28.167644500732422
1995-03-03,28.17667007446289
1995-03-06,28.19472312927246
1995-03-07,27.978113174438477
1995-03-08,28.050308227539062
1995-03-09,28.041271209716797
1995-03-10,28.456443786621094
1995-03-13,28.429363250732422
1995-03-14,28.636959075927734
1995-03-15,28.58279800415039
1995-03-16,28.7542667388916
1995-03-17,28.78289031982422
1995-03-20,28.78289031982422
1995-03-21,28.71027183532715
1995-03-22,28.737503051757812
1995-03-23,28.755638122558594
1995-03-24,29.16397476196289
1995-03-27,29.281946182250977
1995-03-28,29.281946182250977
1995-03-29,29.272871017456055
1995-03-30,29.218442916870117
1995-03-31,29.100465774536133
1995-04-03,29.173053741455078
1995-04-04,29.363611221313477
1995-04-05,29.363611221313477
1995-04-06,29.47250747680664
1995-04-07,29.445295333862305
1995-04-10,29.499719619750977
1995-04-11,29.3999080657959
1995-04-12,29.499719619750977
1995-04-13,29.663074493408203
1995-04-17,29.490663528442383
1995-04-18,29.39084815979004
1995-04-19,29.363611221313477
1995-04-20,29.40896987915039
1995-04-21,29.554161071777344
1995-04-24,29.89898681640625
1995-04-25,29.81730842590332
1995-04-26,29.844545364379883
1995-04-27,29.917137145996094
1995-04-28,29.96251678466797
1995-05-01,29.88084602355957
1995-05-02,29.944358825683594
1995-05-03,30.361764907836914
1995-05-04,30.343591690063477
1995-05-05,30.307323455810547
1995-05-08,30.525087356567383
1995-05-09,30.49787139892578
1995-05-10,30.534160614013672
1995-05-11,30.615846633911133
1995-05-12,30.633989334106445
1995-05-15,30.779178619384766
1995-05-16,30.79730796813965
1995-05-17,30.679367065429688
1995-05-18,30.234729766845703
1995-05-19,30.252878189086914
1995-05-22,30.5886173248291
1995-05-23,30.869918823242188
1995-05-24,30.85175323486328
1995-05-25,30.87898826599121
1995-05-26,30.525087356567383
1995-05-30,30.51601791381836
1995-05-31,31.151208877563477
1995-06-01,31.06954574584961
1995-06-02,31.09674835205078
1995-06-05,31.287317276000977
1995-06-06,31.23288345336914
1995-06-07,31.06954574584961
1995-06-08,30.996925354003906
1995-06-09,30.815462112426758
1995-06-12,30.987865447998047
1995-06-13,31.323612213134766
1995-06-14,31.2963924407959
1995-06-15,31.4324951171875
1995-06-16,31.525835037231445
1995-06-19,31.88176918029785
1995-06-20,31.79964828491211
1995-06-21,31.78136444091797
1995-06-22,32.201236724853516
1995-06-23,32.13734436035156
1995-06-26,31.754003524780273
1995-06-27,31.690114974975586
1995-06-28,31.854389190673828
1995-06-29,31.79964828491211
1995-06-30,31.78136444091797
1995-07-03,31.900041580200195
1995-07-05,32.01869201660156
1995-07-06,32.42940902709961
1995-07-07,32.575469970703125
1995-07-10,32.593719482421875
1995-07-11,32.43854904174805
1995-07-12,32.84014892578125
1995-07-13,32.767127990722656
1995-07-14,32.739749908447266
1995-07-17,32.92229080200195
1995-07-18,32.63936233520508
1995-07-19,32.28339385986328
1995-07-20,32.402042388916016
1995-07-21,32.365543365478516
1995-07-24,32.602821350097656
1995-07-25,32.84929275512695
1995-07-26,32.82191848754883
1995-07-27,33.09571838378906
1995-07-28,32.88578414916992
1995-07-31,32.80364227294922
1995-08-01,32.7488899230957
1995-08-02,32.675872802734375
1995-08-03,32.66674041748047
1995-08-04,32.703250885009766
1995-08-07,32.776248931884766
1995-08-08,32.776248931884766
1995-08-09,32.767127990722656
1995-08-10,32.69409942626953
1995-08-11,32.51156997680664
1995-08-14,32.80364227294922
1995-08-15,32.739749908447266
1995-08-16,32.83100128173828
1995-08-17,32.776248931884766
1995-08-18,32.81275939941406
1995-08-21,32.72149658203125
1995-08-22,32.78538513183594
1995-08-23,32.66674041748047
1995-08-24,32.703250885009766
1995-08-25,32.88578414916992
1995-08-28,32.767127990722656
1995-08-29,32.84929275512695
1995-08-30,32.92229080200195
1995-08-31,32.94968032836914
1995-09-01,33.09571838378906
1995-09-05,33.40604019165039
1995-09-06,33.46992492675781
1995-09-07,33.48820877075195
1995-09-08,33.61594772338867
1995-09-11,33.707275390625
1995-09-12,33.86241149902344
1995-09-13,34.017578125
1995-09-14,34.32791519165039
1995-09-15,34.31843566894531
1995-09-18,34.18996047973633
1995-09-19,34.35512924194336
1995-09-20,34.52031326293945
1995-09-21,34.23585510253906
1995-09-22,34.24502182006836
1995-09-25,34.18996047973633
1995-09-26,34.1807975769043
1995-09-27,34.153263092041016
1995-09-28,34.41019821166992
1995-09-29,34.34596252441406
1995-10-02,34.17162322998047
1995-10-03,34.20832061767578
1995-10-04,34.17162322998047
1995-10-05,34.27254867553711
1995-10-06,34.30007553100586
1995-10-09,34.015625
1995-10-10,33.99727249145508
1995-10-11,34.107391357421875
1995-10-12,34.31843566894531
1995-10-13,34.42853927612305
1995-10-16,34.26340103149414
1995-10-17,34.492794036865234
1995-10-18,34.593727111816406
1995-10-19,34.758880615234375
1995-10-20,34.54783248901367
1995-10-23,34.47441864013672
1995-10-24,34.511138916015625
1995-10-25,34.22667694091797
1995-10-26,33.91468048095703
1995-10-27,34.17162322998047
1995-10-30,34.39183044433594
1995-10-31,34.24502182006836
1995-11-01,34.52031326293945
1995-11-02,34.74052810668945
1995-11-03,34.78641128540039
1995-11-06,34.66713333129883
1995-11-07,34.53864669799805
1995-11-08,34.85063552856445
1995-11-09,34.97911071777344
1995-11-10,34.960758209228516
1995-11-13,34.924041748046875
1995-11-14,34.69466018676758
1995-11-15,35.043357849121094
1995-11-16,35.23603057861328
1995-11-17,35.346160888671875
1995-11-20,35.16262435913086
1995-11-21,35.44709014892578
1995-11-22,35.33698654174805
1995-11-24,35.428733825683594
1995-11-27,35.437923431396484
1995-11-28,35.81412124633789
1995-11-29,35.850860595703125
1995-11-30,35.76823425292969
1995-12-01,35.81412124633789
1995-12-04,36.254581451416016
1995-12-05,36.49317169189453
1995-12-06,36.575740814208984
1995-12-07,36.3830451965332
1995-12-08,36.50232696533203
1995-12-11,36.658348083496094
1995-12-12,36.5482063293457
1995-12-13,36.777626037597656
1995-12-14,36.51152038574219
1995-12-15,36.52490234375
1995-12-18,35.82320785522461
1995-12-19,36.20174026489258
1995-12-20,35.85088348388672
1995-12-21,36.035545349121094
1995-12-22,36.16480255126953
1995-12-26,36.34023666381836
1995-12-27,36.32176208496094
1995-12-28,36.284828186035156
1995-12-29,36.330989837646484
1996-01-02,36.7187614440918
1996-01-03,36.82033920288086
1996-01-04,36.4694938659668
1996-01-05,36.39563751220703
1996-01-08,36.534122467041016
1996-01-09,35.906280517578125
1996-01-10,35.43540573120117
1996-01-11,35.64777755737305
1996-01-12,35.59238815307617
1996-01-15,35.518524169921875
1996-01-16,35.95246505737305
1996-01-17,35.84166717529297
1996-01-18,35.96169662475586
1996-01-19,36.20174026489258
1996-01-22,36.2109489440918
1996-01-23,36.294071197509766
1996-01-24,36.589508056640625
1996-01-25,36.46025085449219
1996-01-26,36.77416229248047
1996-01-29,36.921905517578125
1996-01-30,37.235836029052734
1996-01-31,37.62358474731445
1996-02-01,37.76206970214844
1996-02-02,37.605125427246094
1996-02-05,37.90979766845703
1996-02-06,38.26986312866211
1996-02-07,38.491455078125
1996-02-08,38.90695571899414
1996-02-09,38.89771270751953
1996-02-12,39.193153381347656
1996-02-13,39.11005783081055
1996-02-14,38.76844787597656
1996-02-15,38.52839279174805
1996-02-16,38.371456146240234
1996-02-20,37.992889404296875
1996-02-21,38.46377944946289
1996-02-22,39.0731201171875
1996-02-23,38.96232604980469
1996-02-26,38.408363342285156
1996-02-27,38.288326263427734
1996-02-28,38.11293029785156
1996-02-29,37.743621826171875
1996-03-01,38.34374237060547
1996-03-04,38.565345764160156
1996-03-05,38.92539978027344
1996-03-06,38.58380889892578
1996-03-07,38.777671813964844
1996-03-08,37.522037506103516
1996-03-11,37.95596694946289
1996-03-12,37.6605224609375
1996-03-13,37.91904067993164
1996-03-14,38.085235595703125
1996-03-15,38.059635162353516
1996-03-18,38.792274475097656
1996-03-19,38.70879364013672
1996-03-20,38.66242218017578
1996-03-21,38.56968688964844
1996-03-22,38.67168426513672
1996-03-25,38.59751510620117
1996-03-26,38.78297424316406
1996-03-27,38.430564880371094
1996-03-28,38.57895278930664
1996-03-29,38.39347839355469
1996-04-01,38.83864212036133
1996-04-02,38.9128303527832
1996-04-03,38.9128303527832
1996-04-04,38.88501739501953
1996-04-08,38.21729278564453
1996-04-09,38.06889724731445
1996-04-10,37.39192581176758
1996-04-11,37.34553527832031
1996-04-12,37.81852722167969
1996-04-15,38.133819580078125
1996-04-16,38.24510192871094
1996-04-17,38.15237045288086
1996-04-18,38.20800018310547
1996-04-19,38.3007698059082
1996-04-22,38.59751510620117
1996-04-23,38.71805953979492
1996-04-24,38.57895278930664
1996-04-25,38.75518035888672
1996-04-26,38.83864212036133
1996-04-29,38.83864212036133
1996-04-30,38.81081008911133
1996-05-01,38.894283294677734
1996-05-02,38.226558685302734
1996-05-03,38.170894622802734
1996-05-06,38.133819580078125
1996-05-07,37.976158142089844
1996-05-08,38.449127197265625
1996-05-09,38.42131805419922
1996-05-10,38.8015251159668
1996-05-13,39.385780334472656
1996-05-14,39.62690353393555
1996-05-15,39.580535888671875
1996-05-16,39.664005279541016
1996-05-17,39.87730407714844
1996-05-20,40.146240234375
1996-05-21,40.0905876159668
1996-05-22,40.470821380615234
1996-05-23,40.30388259887695
1996-05-24,40.46153259277344
1996-05-28,40.05350112915039
1996-05-29,39.78457260131836
1996-05-30,39.98857879638672
1996-05-31,39.691837310791016
1996-06-03,39.80310821533203
1996-06-04,40.081321716308594
1996-06-05,40.433719635009766
1996-06-06,40.136959075927734
1996-06-07,40.136959075927734
1996-06-10,40.00712203979492
1996-06-11,39.97002410888672
1996-06-12,39.89584732055664
1996-06-13,39.89584732055664
1996-06-14,39.728904724121094
1996-06-17,39.70108413696289
1996-06-18,39.37652587890625
1996-06-19,39.55270004272461
1996-06-20,39.524898529052734
1996-06-21,39.86482620239258
1996-06-24,39.93941879272461
1996-06-25,39.89280700683594
1996-06-26,39.622459411621094
1996-06-27,39.90214538574219
1996-06-28,40.041969299316406
1996-07-01,40.386924743652344
1996-07-02,40.237754821777344
1996-07-03,40.15385055541992
1996-07-05,39.128318786621094
1996-07-08,38.96983337402344
1996-07-09,39.128318786621094
1996-07-10,39.28681945800781
1996-07-11,38.49436569213867
1996-07-12,38.52233123779297
1996-07-15,37.384944915771484
1996-07-16,37.47817611694336
1996-07-17,37.9256706237793
1996-07-18,38.4477653503418
1996-07-19,38.168087005615234
1996-07-22,37.88837432861328
1996-07-23,37.4035758972168
1996-07-24,37.47817611694336
1996-07-25,37.813804626464844
1996-07-26,38.01890182495117
1996-07-29,37.59937286376953
1996-07-30,37.96296310424805
1996-07-31,38.24264907836914
1996-08-01,38.876590728759766
1996-08-02,39.715675354003906
1996-08-05,39.48262023925781
1996-08-06,39.60380172729492
1996-08-07,39.706336975097656
1996-08-08,39.64109802246094
1996-08-09,39.51056671142578
1996-08-12,39.79958724975586
1996-08-13,39.48262023925781
1996-08-14,39.622459411621094
1996-08-15,39.54787063598633
1996-08-16,39.883487701416016
1996-08-19,39.90214538574219
1996-08-20,39.87417984008789
1996-08-21,39.73432159423828
1996-08-22,40.10723876953125
1996-08-23,39.89280700683594
1996-08-26,39.697044372558594
1996-08-27,39.84619903564453
1996-08-28,39.780941009521484
1996-08-29,39.389381408691406
1996-08-30,38.979164123535156
1996-09-03,39.23088836669922
1996-09-04,39.2681770324707
1996-09-05,38.79269027709961
1996-09-06,39.3427734375
1996-09-09,39.80890655517578
1996-09-10,39.790260314941406
1996-09-11,40.01401901245117
1996-09-12,40.293697357177734
1996-09-13,40.90900802612305
1996-09-16,41.058170318603516
1996-09-17,40.9649543762207
1996-09-18,40.86238479614258
1996-09-19,41.0208854675293
1996-09-20,41.16640853881836
1996-09-23,41.15702438354492
1996-09-24,41.14766311645508
1996-09-25,41.1757698059082
1996-09-26,41.15702438354492
1996-09-27,41.194522857666016
1996-09-30,41.15702438354492
1996-10-01,41.3819465637207
1996-10-02,41.66307067871094
1996-10-03,41.62556838989258
1996-10-04,42.187808990478516
1996-10-07,42.23466110229492
1996-10-08,42.06598663330078
