origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2018-12-31,2018-12-31,2017-12-28,2017-12-29,2018-12-31,2017-12-28,91.05449676513672,47.050350189208984,252,21,7,20,5,1201,47,16,11,True,0.045520883053541183,7.211253099958412,0.0011758999899029732,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-01-08,2019-01-08,2018-01-05,2018-01-08,2019-01-08,2018-01-05,91.1708755493164,47.21200180053711,252,21,7,20,5,1202,47,13,8,True,0.05258956551551819,5.926410299958661,0.0010306000476703048,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-01-15,2019-01-15,2018-01-12,2018-01-16,2019-01-15,2018-01-12,91.29060363769531,47.38367462158203,252,21,7,20,5,1203,47,11,6,True,0.05855690315365791,5.009118200046942,0.00112439994700253,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-01-23,2019-01-23,2018-01-22,2018-01-23,2019-01-23,2018-01-22,91.41326141357422,47.56407928466797,252,21,7,20,5,1204,47,18,13,True,0.06034015864133835,8.231003800057806,0.001330200000666082,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-01-30,2019-01-30,2018-01-29,2018-01-30,2019-01-30,2018-01-29,91.53880310058594,47.75331115722656,252,21,7,20,5,1205,47,10,5,True,0.06316027790307999,4.653178500011563,0.001196000026538968,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-02-06,2019-02-06,2018-02-05,2018-02-06,2019-02-06,2018-02-05,91.6590805053711,47.92509841918945,252,21,7,20,5,1206,47,9,4,True,0.06466015428304672,4.2322607999667525,0.0012869000202044845,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-02-13,2019-02-13,2018-02-12,2018-02-13,2019-02-13,2018-02-12,91.77034759521484,48.06877136230469,252,21,7,20,5,1207,47,10,5,True,0.06577391922473907,4.79699940001592,0.0010272000217810273,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-02-21,2019-02-21,2018-02-20,2018-02-21,2019-02-21,2018-02-20,91.88587188720703,48.22459411621094,252,21,7,20,5,1208,47,11,6,True,0.06295950710773468,5.218381999991834,0.0012331000762060285,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-02-28,2019-02-28,2018-02-27,2018-02-28,2019-02-28,2018-02-27,92.00321960449219,48.385467529296875,252,21,7,20,5,1209,47,9,4,True,0.06276774406433105,4.14061259990558,0.001030299928970635,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-03-07,2019-03-07,2018-03-06,2018-03-07,2019-03-07,2018-03-06,92.11841583251953,48.53936767578125,252,21,7,20,5,1210,47,9,4,True,0.061413124203681946,4.196600399911404,0.0012880999129265547,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-03-14,2019-03-14,2018-03-13,2018-03-14,2019-03-14,2018-03-13,92.23725128173828,48.703861236572266,252,21,7,20,5,1211,47,9,4,True,0.05947336554527283,4.441110100015067,0.0010429000249132514,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-03-21,2019-03-21,2018-03-20,2018-03-21,2019-03-21,2018-03-20,92.35427856445312,48.862247467041016,252,21,7,20,5,1212,47,15,10,True,0.05825423449277878,7.07052529999055,0.0010638999519869685,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-03-28,2019-03-28,2018-03-27,2018-03-28,2019-03-28,2018-03-27,92.4647216796875,49.000946044921875,252,21,7,20,5,1213,47,9,4,True,0.06110956892371178,4.20123310002964,0.0012329000746831298,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-04-04,2019-04-04,2018-04-04,2018-04-05,2019-04-04,2018-04-04,92.57318115234375,49.133583068847656,252,21,7,20,5,1214,47,15,10,True,0.05725553259253502,7.05719990003854,0.0010698999976739287,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-04-11,2019-04-11,2018-04-11,2018-04-12,2019-04-11,2018-04-11,92.68292999267578,49.269508361816406,252,21,7,20,5,1215,47,10,5,True,0.05674796923995018,4.6205865000374615,0.0012568000238388777,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-04-18,2019-04-18,2018-04-18,2018-04-19,2019-04-18,2018-04-18,92.7957992553711,49.41400146484375,252,21,7,20,5,1216,47,9,4,True,0.05749034136533737,4.316492900019512,0.0010670999763533473,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-04-26,2019-04-26,2018-04-25,2018-04-26,2019-04-26,2018-04-25,92.90705871582031,49.55348587036133,252,21,7,20,5,1217,47,13,8,True,0.05815175548195839,6.213339600013569,0.0014361999928951263,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-05-03,2019-05-03,2018-05-02,2018-05-03,2019-05-03,2018-05-02,93.01769256591797,49.69087219238281,252,21,7,20,5,1218,47,14,9,True,0.05894278734922409,6.80048639990855,0.0011971999192610383,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-05-10,2019-05-10,2018-05-09,2018-05-10,2019-05-10,2018-05-09,93.12906646728516,49.82994842529297,252,21,7,20,5,1219,47,9,4,True,0.057008273899555206,4.226619099965319,0.0010224999859929085,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-05-17,2019-05-17,2018-05-16,2018-05-17,2019-05-17,2018-05-16,93.24429321289062,49.97980880737305,252,21,7,20,5,1220,47,9,4,True,0.05853422358632088,4.407526900060475,0.0013436999870464206,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-05-24,2019-05-24,2018-05-23,2018-05-24,2019-05-24,2018-05-23,93.35955047607422,50.12932205200195,252,21,7,20,5,1221,47,10,5,True,0.05699553340673447,4.681600200012326,0.001961000030860305,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-06-03,2019-06-03,2018-05-31,2018-06-01,2019-06-03,2018-05-31,93.47391510009766,50.27582931518555,252,21,7,20,5,1222,47,10,5,True,0.05795882269740105,4.859668800025247,0.0010896000312641263,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-06-10,2019-06-10,2018-06-07,2018-06-08,2019-06-10,2018-06-07,93.59097290039062,50.42985153198242,252,21,7,20,5,1223,47,11,6,True,0.056473057717084885,5.165467599988915,0.0010182999540120363,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-06-17,2019-06-17,2018-06-14,2018-06-15,2019-06-17,2018-06-14,93.70978546142578,50.588645935058594,252,21,7,20,5,1224,47,11,6,True,0.05570526048541069,5.4382221000269055,0.0010550000006332994,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-06-24,2019-06-24,2018-06-21,2018-06-22,2019-06-24,2018-06-21,93.82747650146484,50.743621826171875,252,21,7,20,5,1225,47,10,5,True,0.05580180138349533,4.662785099935718,0.0013281999854370952,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-07-01,2019-07-01,2018-06-28,2018-06-29,2019-07-01,2018-06-28,93.94196319580078,50.88882827758789,252,21,7,20,5,1226,47,10,5,True,0.05396096408367157,4.870442300103605,0.001251600100658834,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-07-09,2019-07-09,2018-07-06,2018-07-09,2019-07-09,2018-07-06,94.05696105957031,51.035118103027344,252,21,7,20,5,1227,47,10,5,True,0.054714228957891464,4.692857599933632,0.001155699952505529,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-07-16,2019-07-16,2018-07-13,2018-07-16,2019-07-16,2018-07-13,94.1759262084961,51.1926383972168,252,21,7,20,5,1228,47,9,4,True,0.05541473999619484,4.383662400068715,0.0015634000301361084,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-07-23,2019-07-23,2018-07-20,2018-07-23,2019-07-23,2018-07-20,94.29581451416016,51.3524169921875,252,21,7,20,5,1229,47,14,9,True,0.05519954487681389,6.615286799962632,0.0010180999524891376,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-07-30,2019-07-30,2018-07-27,2018-07-30,2019-07-30,2018-07-27,94.41688537597656,51.51531982421875,252,21,7,20,5,1230,47,9,4,True,0.056559380143880844,4.491330200107768,0.0010378999868407845,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-08-06,2019-08-06,2018-08-03,2018-08-06,2019-08-06,2018-08-03,94.53742980957031,51.676170349121094,252,21,7,20,5,1231,47,9,4,True,0.05600690096616745,4.292511100065894,0.001243000035174191,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-08-13,2019-08-13,2018-08-10,2018-08-13,2019-08-13,2018-08-10,94.65996551513672,51.84252166748047,252,21,7,20,5,1232,47,10,5,True,0.05904162675142288,4.865139800007455,0.0012511000968515873,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-08-20,2019-08-20,2018-08-17,2018-08-20,2019-08-20,2018-08-17,94.7813491821289,52.0048942565918,252,21,7,20,5,1233,47,9,4,True,0.05895132198929787,4.286868100054562,0.0010967999696731567,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-08-27,2019-08-27,2018-08-24,2018-08-27,2019-08-27,2018-08-24,94.90454864501953,52.17226791381836,252,21,7,20,5,1234,47,9,4,True,0.05480709299445152,4.3906693999888375,0.001084199990145862,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-09-04,2019-09-04,2018-08-31,2018-09-04,2019-09-04,2018-08-31,95.03034210205078,52.34709930419922,252,21,7,20,5,1235,47,9,4,True,0.05158937722444534,4.39500300004147,0.0012765999417752028,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-09-11,2019-09-11,2018-09-10,2018-09-11,2019-09-11,2018-09-10,95.1546859741211,52.51694869995117,252,21,7,20,5,1236,47,9,4,True,0.052081137895584106,4.338562800083309,0.0011000999948009849,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-09-18,2019-09-18,2018-09-17,2018-09-18,2019-09-18,2018-09-17,95.27973937988281,52.68843078613281,252,21,7,20,5,1237,47,9,4,True,0.04954792559146881,4.602360900025815,0.001298299990594387,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-09-25,2019-09-25,2018-09-24,2018-09-25,2019-09-25,2018-09-24,95.40626525878906,52.8639030456543,252,21,7,20,5,1238,47,9,4,True,0.04899481683969498,4.510129300062545,0.0012841999996453524,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-10-02,2019-10-02,2018-10-01,2018-10-02,2019-10-02,2018-10-01,95.5324478149414,53.03779602050781,252,21,7,20,5,1239,47,13,8,True,0.049327705055475235,6.382206100039184,0.0015073000686243176,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-10-09,2019-10-09,2018-10-08,2018-10-09,2019-10-09,2018-10-08,95.6576919555664,53.20829772949219,252,21,7,20,5,1240,47,10,5,True,0.04947522282600403,4.829435999970883,0.001263399957679212,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-10-16,2019-10-16,2018-10-15,2018-10-16,2019-10-16,2018-10-15,95.77449798583984,53.35361862182617,252,21,7,20,5,1241,47,9,4,True,0.0510401614010334,4.521182900061831,0.0011753999860957265,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-10-23,2019-10-23,2018-10-22,2018-10-23,2019-10-23,2018-10-22,95.89114379882812,53.49805450439453,252,21,7,20,5,1242,47,9,4,True,0.04924225062131882,4.430984399979934,0.0010580000234767795,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
